,Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
0,0,1,5.0,0.0,0.041,0.041,5.0,1
1,1,1,10.0,0.042,0.076,0.0339999999999999,10.0,1
2,2,1,5.0,0.077,0.081,0.004,5.0,1
3,4,1,4.0,0.083,0.168,0.085,7.0,1
4,6,1,5.0,0.17,0.171,0.001,5.0,1
5,8,1,2.0,0.173,0.303,0.1299999999999999,4.0,1
6,10,1,5.0,0.305,0.309,0.004,5.0,1
7,11,1,10.0,0.31,0.316,0.006,10.0,1
8,12,1,5.0,0.317,0.386,0.069,5.0,1
9,13,1,10.0,0.387,0.388,0.001,10.0,1
10,14,1,3.0,0.389,0.446,0.0569999999999999,3.0,1
11,15,1,10.0,0.447,0.45,0.003,10.0,1
12,16,1,5.0,0.451,0.581,0.1299999999999999,5.0,1
13,17,1,10.0,0.582,0.583,0.001,10.0,1
14,18,1,2.0,0.584,0.743,0.159,4.0,1
15,20,1,3.0,0.745,0.808,0.063,3.0,1
16,21,1,10.0,0.809,0.81,0.001,10.0,1
17,22,1,5.0,0.811,1.761,0.95,5.0,1
18,39,2,10.0,0.0,0.073,0.073,10.0,1
19,40,2,5.0,0.074,0.077,0.003,4.0,1
20,41,2,10.0,0.078,0.227,0.149,10.0,1
21,42,2,8.0,0.228,0.811,0.5830000000000001,5.0,1
22,59,3,5.0,0.0,0.065,0.065,6.0,1
23,60,3,10.0,0.066,0.067,0.001,10.0,1
24,61,3,2.0,0.068,0.133,0.065,4.0,1
25,62,3,10.0,0.134,0.135,0.001,10.0,1
26,63,3,5.0,0.136,0.202,0.066,6.0,1
27,64,3,10.0,0.203,0.205,0.002,10.0,1
28,65,3,8.0,0.206,0.283,0.077,5.0,1
29,66,3,10.0,0.284,0.285,0.001,10.0,1
30,67,3,5.0,0.286,0.474,0.188,6.0,1
31,68,3,6.0,0.475,0.482,0.0069999999999999,2.0,1
32,69,3,10.0,0.483,0.503,0.02,10.0,1
33,70,3,6.0,0.504,0.633,0.129,2.0,1
34,71,3,10.0,0.634,0.658,0.024,10.0,1
35,72,3,6.0,0.659,0.68,0.021,2.0,1
36,73,3,10.0,0.681,0.6880000000000001,0.007,10.0,1
37,74,3,5.0,0.6890000000000001,0.906,0.2169999999999999,6.0,1
38,130,4,10.0,0.0,0.061,0.061,10.0,1
39,131,4,2.0,0.062,0.068,0.006,6.0,1
40,132,4,10.0,0.069,0.091,0.0219999999999999,10.0,1
41,133,4,2.0,0.092,0.11,0.018,6.0,1
42,135,4,5.0,0.112,0.113,0.001,4.0,1
43,136,4,10.0,0.114,0.116,0.002,10.0,1
44,137,4,5.0,0.117,0.239,0.122,4.0,1
45,138,4,10.0,0.24,0.241,0.001,10.0,1
46,139,4,6.0,0.242,0.253,0.011,1.0,1
47,140,4,10.0,0.254,0.259,0.005,10.0,1
48,141,4,6.0,0.26,0.399,0.139,1.0,1
49,142,4,10.0,0.4,0.417,0.0169999999999999,10.0,1
50,143,4,5.0,0.418,0.977,0.5589999999999999,4.0,1
51,185,5,10.0,0.0,0.061,0.061,10.0,1
52,186,5,5.0,0.062,0.179,0.1169999999999999,6.0,1
53,187,5,10.0,0.18,0.181,0.001,10.0,1
