,Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
0,0,1,6.0,0.0,0.004,0.004,1.0,1
1,2,1,10.0,0.156,0.18,0.0239999999999999,10.0,1
2,3,1,6.0,0.184,0.212,0.0279999999999999,1.0,1
3,5,1,5.0,0.22,0.376,0.156,9.0,1
4,6,1,10.0,0.38,0.384,0.004,10.0,1
5,7,1,1.0,0.388,0.4,0.012,6.0,1
6,9,1,2.0,0.408,0.584,0.1759999999999999,7.0,1
7,10,1,1.0,0.588,0.848,0.26,6.0,1
8,11,1,2.0,0.852,2.148,1.2960000000000005,7.0,1
9,23,2,5.0,0.0,0.28,0.28,8.0,1
10,24,2,4.0,0.284,0.364,0.0799999999999999,6.0,1
11,25,2,10.0,0.368,0.38,0.012,10.0,1
12,26,2,5.0,0.384,0.468,0.084,8.0,1
13,27,2,10.0,0.472,0.48,0.0079999999999999,10.0,1
14,28,2,5.0,0.484,0.764,0.28,8.0,1
15,29,2,6.0,0.768,0.772,0.004,1.0,1
16,31,2,10.0,0.888,0.9,0.012,10.0,1
17,32,2,3.0,0.904,1.116,0.212,2.0,1
18,33,2,2.0,1.12,1.372,0.252,7.0,1
19,35,2,5.0,1.38,2.412,1.0319999999999998,8.0,1
20,46,3,5.0,0.0,0.224,0.224,7.0,1
21,47,3,10.0,0.228,0.236,0.008,10.0,1
22,48,3,8.0,0.24,0.788,0.548,9.0,1
23,49,3,9.0,0.792,1.544,0.752,2.0,1
24,65,4,4.0,0.0,0.24,0.24,4.0,1
25,67,4,1.0,0.248,0.64,0.392,5.0,1
26,69,4,10.0,0.648,0.652,0.004,10.0,1
27,70,4,10.0,0.78,0.792,0.012,10.0,1
28,71,4,3.0,0.796,0.808,0.012,3.0,1
29,72,4,2.0,0.812,1.032,0.2199999999999999,9.0,1
30,73,4,1.0,1.036,1.288,0.252,5.0,1
31,74,4,2.0,1.292,2.452,1.16,9.0,1
32,116,6,5.0,0.0,0.232,0.232,9.0,1
33,118,6,8.0,0.24,0.428,0.188,7.0,1
34,119,6,10.0,0.432,0.44,0.008,10.0,1
35,120,6,4.0,0.444,0.636,0.192,5.0,1
36,121,6,10.0,0.64,0.644,0.004,10.0,1
37,122,6,7.0,0.648,0.652,0.004,6.0,1
38,124,6,8.0,0.66,0.8280000000000001,0.168,7.0,1
