,Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
0,0,1,10.0,0.22,0.232,0.012,10.0,1
1,2,1,10.0,0.24,0.496,0.256,10.0,1
2,3,1,2.0,0.5,0.648,0.148,5.0,1
3,5,1,5.0,0.656,0.892,0.236,6.0,1
4,6,1,6.0,0.896,1.076,0.18,1.0,1
5,32,2,2.0,0.0,0.324,0.324,6.0,1
6,34,2,10.0,0.332,0.352,0.0199999999999999,10.0,1
7,35,2,1.0,0.356,0.512,0.156,9.0,1
8,36,2,10.0,0.516,0.62,0.1039999999999999,10.0,1
9,37,2,7.0,0.624,0.888,0.264,7.0,1
10,38,2,10.0,0.892,1.084,0.192,10.0,1
11,39,2,9.0,1.088,1.28,0.1919999999999999,3.0,1
12,67,3,10.0,0.0,0.216,0.216,10.0,1
13,69,3,1.0,0.224,0.5,0.276,9.0,1
14,70,3,2.0,0.504,0.516,0.012,6.0,1
15,71,3,3.0,0.52,0.884,0.364,3.0,1
16,73,3,6.0,0.892,1.088,0.196,2.0,1
17,74,3,5.0,1.092,1.1,0.008,4.0,1
18,75,3,4.0,1.104,1.32,0.2159999999999999,8.0,1
19,76,3,10.0,1.324,1.328,0.004,10.0,1
20,77,3,1.0,1.332,1.768,0.4359999999999999,9.0,1
21,105,4,4.0,0.0,0.48,0.48,7.0,1
22,106,4,5.0,0.484,0.492,0.008,6.0,1
23,107,4,6.0,0.496,0.784,0.288,1.0,1
24,108,4,10.0,0.788,0.792,0.004,10.0,1
25,109,4,9.0,0.796,1.092,0.296,2.0,1
26,110,4,8.0,1.096,1.108,0.012,5.0,1
27,111,4,7.0,1.112,1.42,0.3079999999999998,9.0,1
28,112,4,8.0,1.424,1.436,0.012,5.0,1
29,113,4,9.0,1.44,1.948,0.508,2.0,1
30,121,5,4.0,0.0,0.508,0.508,8.0,1
31,122,5,5.0,0.512,1.028,0.516,5.0,1
32,134,6,1.0,0.0,0.216,0.216,8.0,1
33,136,6,4.0,0.224,0.368,0.144,9.0,1
34,137,6,10.0,0.372,0.376,0.004,10.0,1
35,138,6,1.0,0.38,1.452,1.072,8.0,1
36,144,7,10.0,0.0,0.22,0.22,10.0,1
37,145,7,1.0,0.224,0.232,0.008,9.0,1
38,146,7,10.0,0.236,0.244,0.0079999999999999,10.0,1
39,147,7,4.0,0.248,0.256,0.008,8.0,1
40,148,7,10.0,0.26,0.272,0.012,10.0,1
41,150,7,10.0,0.28,0.452,0.172,10.0,1
42,151,7,4.0,0.456,0.6880000000000001,0.232,8.0,1
43,169,8,10.0,0.0,0.22,0.22,10.0,1
44,170,8,4.0,0.224,4.0120000000000005,3.788,8.0,1
45,171,9,4.0,0.0,0.224,0.224,9.0,1
46,173,9,7.0,0.232,0.448,0.216,8.0,1
47,174,9,10.0,0.452,0.46,0.008,10.0,1
48,183,10,4.0,0.0,0.22,0.22,7.0,1
49,184,10,10.0,0.224,0.228,0.004,10.0,1
50,185,10,7.0,0.232,0.428,0.1959999999999999,8.0,1
51,186,10,10.0,0.432,0.436,0.004,10.0,1
52,187,10,7.0,0.44,0.856,0.416,8.0,1
53,201,11,10.0,0.0,0.24,0.24,10.0,1
54,202,11,4.0,0.244,0.248,0.004,7.0,1
55,203,11,10.0,0.252,0.26,0.008,10.0,1
