Trial,Block,Subj,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,TotalLookingTime,FeatureEntropy,Animals,Landscapes,Objects,DimensionEntropy
1,1,57,0.0,0.008510638297872337,0.0,0.0,0.0,0.0,0.0,0.9744680851063829,0.0,0.017021276595744674,0.9400000000000004,0.02993257901050324,0.008510638297872337,0.0,0.9744680851063829,0.05986515802100648
1,1,60,0.0,0.0,0.02716468590831918,0.0033955857385398977,0.0,0.16468590831918517,0.0,0.0,0.30899830220713087,0.4957555178268249,2.3560000000000003,0.3537173258593199,0.02716468590831918,0.16808149405772507,0.30899830220713087,0.6923150899927532
1,1,61,0.11141678129298495,0.30949105914717995,0.0,0.38789546079779924,0.0,0.061898211829436,0.0,0.0536451169188446,0.0,0.07565337001375519,2.9080000000000004,0.5934641505604391,0.4209078404401649,0.44979367262723524,0.0536451169188446,0.8014933989907947
1,1,62,0.0,0.12777777777777782,0.0,0.0,0.0,0.5277777777777778,0.0,0.0,0.34444444444444433,0.0,1.4400000000000004,0.4402403109788092,0.12777777777777782,0.5277777777777778,0.34444444444444433,0.8804806219576184
1,1,63,0.14960629921259852,0.0,0.25826771653543296,0.1543307086614173,0.0,0.0,0.26299212598425203,0.0,0.0,0.1748031496062991,2.54,0.5795939825166623,0.4078740157480315,0.1543307086614173,0.26299212598425203,0.9151835484254166
1,1,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
1,1,68,0.0,0.004094631483166559,0.0,0.35896269335759773,0.6137397634212919,0.0,0.0,0.0,0.0,0.023202911737943942,2.198000000000001,0.31398756898335023,0.004094631483166559,0.9727024567788896,0.0,0.04499688758227167
1,1,69,0.13043478260869576,0.0,0.0,0.0,0.37217391304347835,0.0,0.39304347826086955,0.0052173913043478265,0.0,0.0991304347826086,2.3,0.46786015950469134,0.13043478260869576,0.37217391304347835,0.3982608695652174,0.910414731180609
1,1,70,0.45261437908496727,0.0,0.00326797385620915,0.0,0.0,0.2875816993464051,0.02941176470588255,0.0,0.08823529411764712,0.13888888888888873,2.4480000000000004,0.47961706309163193,0.4558823529411764,0.2875816993464051,0.11764705882352967,0.8813624554071441
1,1,71,0.0,0.0,0.11357340720221609,0.005540166204986148,0.0,0.11911357340720224,0.22714681440443196,0.0,0.5263157894736842,0.008310249307479223,1.4440000000000004,0.5478561006852537,0.11357340720221609,0.1246537396121884,0.7534626038781161,0.6552811695161116
2,1,23,0.0,0.21492537313432833,0.0,0.0029850746268656717,0.4149253731343282,0.0,0.08358208955223884,0.2656716417910449,0.0,0.017910447761194027,2.68,0.5790843389111816,0.21492537313432833,0.41791044776119385,0.34925373134328375,0.9670943850477398
2,1,26,0.0,0.0,0.007339449541284177,0.0,0.11926605504587161,0.5908256880733945,0.10275229357798164,0.0,0.09174311926605508,0.08807339449541292,2.1799999999999993,0.47949043130489605,0.007339449541284177,0.7100917431192661,0.1944954128440367,0.543989796937152
2,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2,1,28,0.0,0.033333333333333326,0.002222222222222222,0.0,0.0,0.013333333333333332,0.0,0.5599999999999999,0.37555555555555553,0.015555555555555553,1.8000000000000003,0.39914632965060504,0.03555555555555555,0.013333333333333332,0.9355555555555555,0.2171148718357824
2,1,29,0.0,0.0,0.2107142857142854,0.0,0.39285714285714285,0.0,0.0,0.0,0.35357142857142887,0.04285714285714287,1.1199999999999997,0.4836933214485359,0.2107142857142854,0.39285714285714285,0.35357142857142887,0.9673866428970718
2,1,30,0.0,0.07331975560081448,0.3299389002036662,0.0,0.2830957230142567,0.0,0.0,0.0,0.036659877800407095,0.27698574338085563,1.9639999999999993,0.4714536883949945,0.40325865580448067,0.2830957230142567,0.036659877800407095,0.7688689248083866
2,1,31,0.6013986013986014,0.0,0.0,0.02517482517482517,0.048951048951048806,0.0,0.09370629370629362,0.0,0.0,0.23076923076923087,2.8600000000000003,0.349550627608003,0.6013986013986014,0.07412587412587397,0.09370629370629362,0.6558660407316935
2,1,34,0.0,0.39371534195933466,0.0,0.0,0.018484288354898112,0.0,0.4269870609981518,0.0,0.0,0.16081330868761545,2.1639999999999993,0.3659740300669929,0.39371534195933466,0.018484288354898112,0.4269870609981518,0.7319480601339858
2,1,35,0.002781641168289291,0.0,0.12934631432545202,0.47426981919332395,0.0,0.2267037552155773,0.04867872044506262,0.06536856745479837,0.04450625869262848,0.008344923504867872,2.876,0.6531480597101352,0.13212795549374132,0.7009735744089013,0.15855354659248946,0.7359034510411544
2,1,36,0.0,0.19438877755511014,0.0,0.15631262525050088,0.5991983967935873,0.0,0.0,0.0,0.0,0.0501002004008016,1.9960000000000002,0.4166053737364297,0.19438877755511014,0.7555110220440882,0.0,0.4826126481997832
2,1,37,0.0,0.0,0.3444444444444445,0.0,0.03333333333333335,0.5888888888888887,0.0,0.0,0.0,0.03333333333333335,1.4399999999999995,0.3605990051214562,0.3444444444444445,0.622222222222222,0.0,0.6028832303907168
2,1,38,0.0,0.0,0.0823723228995058,0.34925864909390447,0.009884678747940693,0.0,0.3113673805601317,0.0,0.0,0.24711696869851735,2.428,0.4469165691569675,0.0823723228995058,0.35914332784184516,0.3113673805601317,0.8526353260637808
2,1,39,0.0,0.0,0.0,0.10476190476190468,0.0,0.07619047619047607,0.23015873015873017,0.0,0.5841269841269842,0.004761904761904762,2.52,0.4936462480957745,0.0,0.18095238095238075,0.8142857142857143,0.43384919372862263
2,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2,1,41,0.0,0.008849557522123895,0.0,0.0,0.019174041297935103,0.0,0.0,0.5280235988200591,0.3392330383480825,0.10471976401179935,2.7119999999999997,0.3739220151934192,0.008849557522123895,0.019174041297935103,0.8672566371681416,0.21952078317969562
2,1,42,0.0,0.3888888888888888,0.0,0.22853535353535365,0.14646464646464644,0.0,0.0,0.18813131313131304,0.0,0.04797979797979801,3.168,0.5917796966105285,0.3888888888888888,0.3750000000000001,0.18813131313131304,0.9552019545070469
2,1,43,0.0,0.0,0.6055312954876273,0.05240174672489086,0.11644832605531305,0.09315866084425027,0.0,0.0,0.0,0.13245997088791844,2.748,0.42316772555835813,0.6055312954876273,0.2620087336244542,0.0,0.5959270456057026
2,1,44,0.0,0.12698412698412703,0.0,0.3564213564213566,0.07070707070707076,0.09668109668109662,0.14574314574314573,0.19047619047619038,0.0,0.01298701298701299,2.772,0.7461658704075902,0.12698412698412703,0.523809523809524,0.3362193362193361,0.8804215906709767
2,1,45,0.06390328151986187,0.07426597582037983,0.36096718480138174,0.015544041450777198,0.11744386873920556,0.0,0.0,0.22797927461139875,0.07253886010362698,0.06735751295336787,2.3160000000000003,0.7192354987113062,0.49913644214162345,0.13298791018998277,0.30051813471502575,0.8887918295786716
2,1,46,0.0,0.0,0.4852071005917159,0.0,0.0,0.0,0.0,0.0,0.5133136094674556,0.0014792899408284023,2.704,0.3154909115658532,0.4852071005917159,0.0,0.5133136094674556,0.6309818231317064
2,1,47,0.0,0.0,0.04669260700389102,0.0,0.07003891050583654,0.0,0.48378728923476005,0.0920881971465629,0.08300907911802853,0.22438391699092078,3.084,0.5037237245678824,0.04669260700389102,0.07003891050583654,0.6588845654993515,0.5499465316652139
2,1,49,0.5679012345679014,0.0,0.0,0.0,0.0,0.3415637860082305,0.0,0.04938271604938247,0.0,0.041152263374485604,1.9439999999999995,0.38083895594086226,0.5679012345679014,0.3415637860082305,0.04938271604938247,0.7616779118817245
2,1,53,0.005899705014749263,0.0,0.0,0.11651917404129787,0.0,0.0,0.7359882005899706,0.0,0.0,0.14159292035398224,2.7119999999999997,0.2304608397701559,0.005899705014749263,0.11651917404129787,0.7359882005899706,0.4609216795403118
2,1,54,0.0,0.0,0.0,0.14673913043478262,0.38722826086956513,0.0,0.0760869565217391,0.05027173913043482,0.0,0.3396739130434783,2.944,0.45298289558260296,0.0,0.5339673913043478,0.12635869565217392,0.5428771961540764
2,1,55,0.0078003120124804995,0.0,0.20748829953198128,0.11856474258970368,0.0,0.3463338533541342,0.0046801872074883,0.0,0.2262090483619345,0.08892355694227758,2.564,0.612383133450033,0.21528861154446177,0.46489859594383787,0.2308892355694228,0.9331399350374099
2,1,57,0.0,0.2352,0.0,0.21120000000000005,0.0,0.0,0.304,0.0,0.248,0.0016000000000000003,2.4999999999999996,0.6265126486853492,0.2352,0.21120000000000005,0.552,0.9073421339965098
2,1,60,0.0016778523489932883,0.040268456375838924,0.0,0.0,0.0033557046979865767,0.006711409395973153,0.008389261744966441,0.0,0.0,0.9395973154362416,2.3840000000000003,0.10598843173029554,0.04194630872483221,0.010067114093959731,0.008389261744966441,0.1997318722450448
2,1,61,0.30508474576271183,0.0,0.0,0.34463276836158185,0.0,0.0,0.23587570621468926,0.0,0.0,0.11440677966101699,2.832,0.48698974802818906,0.30508474576271183,0.34463276836158185,0.23587570621468926,0.9739794960563781
2,1,62,0.0,0.17293233082706774,0.0,0.0,0.0,0.7293233082706765,0.0,0.0,0.08771929824561409,0.010025062656641603,3.192,0.34004182970582164,0.17293233082706774,0.7293233082706765,0.08771929824561409,0.6800836594116433
2,1,63,0.0,0.09034267912772576,0.09968847352024915,0.13707165109034272,0.0,0.09968847352024923,0.1869158878504674,0.0,0.38317757009345793,0.0031152647975077885,2.5679999999999996,0.7419992130218851,0.1900311526479749,0.23676012461059195,0.5700934579439253,0.8893296814180385
2,1,67,0.0,0.0,0.8043758043758044,0.0,0.0,0.0,0.010296010296010296,0.0,0.14414414414414425,0.04118404118404106,3.108,0.228204632085745,0.8043758043758044,0.0,0.15444015444015455,0.42197761657809396
2,1,68,0.0,0.0,0.0,0.5299843014128729,0.4326530612244897,0.0,0.0,0.0,0.0,0.03736263736263736,3.1850000000000005,0.3181177876583746,0.0,0.9626373626373625,0.0,0.03336554255347383
2,1,69,0.17384370015948958,0.0,0.0,0.09888357256778298,0.0,0.0,0.0,0.6874003189792666,0.0,0.03987240829346093,2.508,0.3598261167204965,0.17384370015948958,0.09888357256778298,0.6874003189792666,0.719652233440993
2,1,70,0.09787234042553183,0.0,0.0,0.0,0.0,0.1801418439716313,0.0,0.0,0.6751773049645389,0.04680851063829788,2.82,0.3647444240080959,0.09787234042553183,0.1801418439716313,0.6751773049645389,0.7294888480161918
2,1,71,0.03614457831325302,0.0,0.0,0.0,0.0,0.0,0.0,0.9116465863453814,0.0,0.052208835341365466,0.996,0.09299831635717326,0.03614457831325302,0.0,0.9116465863453814,0.18599663271434652
3,1,23,0.0,0.0,0.08319185059422754,0.22750424448217324,0.0,0.0,0.36162988115449907,0.0,0.3191850594227505,0.008488964346349744,2.3560000000000003,0.58074873206064,0.08319185059422754,0.22750424448217324,0.6808149405772496,0.7331561739152116
3,1,26,0.0,0.11867088607594932,0.0,0.20094936708860764,0.0,0.0,0.0,0.0,0.5727848101265823,0.1075949367088607,2.5279999999999996,0.4071412530271817,0.11867088607594932,0.20094936708860764,0.5727848101265823,0.8142825060543634
3,1,27,0.0,0.004201680672268908,0.2626050420168067,0.04831932773109244,0.0,0.008403361344537816,0.02310924369747873,0.22689075630252095,0.3277310924369748,0.09873949579831964,1.904,0.6143662010957844,0.26680672268907557,0.05672268907563026,0.5777310924369745,0.7575501383469608
3,1,28,0.0,0.0,0.10186513629842188,0.07747489239598268,0.03156384505021517,0.0,0.63558106169297,0.0,0.0,0.15351506456241026,2.788,0.3768244397302474,0.10186513629842188,0.10903873744619785,0.63558106169297,0.693931359913889
3,1,29,0.0,0.0,0.05454545454545454,0.0,0.6772727272727278,0.0,0.0,0.0,0.19090909090909033,0.07727272727272727,0.8800000000000001,0.3362038683516334,0.05454545454545454,0.6772727272727278,0.19090909090909033,0.6724077367032668
3,1,30,0.0,0.8464646464646466,0.0,0.010101010101009849,0.0,0.0,0.0,0.0,0.0,0.14343434343434353,1.9800000000000002,0.08533942014248186,0.8464646464646466,0.010101010101009849,0.0,0.17067884028496372
3,1,31,0.0,0.3853354134165366,0.015600624024960994,0.06864274570982841,0.0702028081123245,0.33541341653666135,0.08736349453978164,0.0,0.010920436817472696,0.026521060842433688,2.564000000000001,0.6514765423534968,0.4009360374414976,0.47425897035881426,0.09828393135725433,0.8631281955195522
3,1,34,0.09177215189873413,0.15822784810126583,0.0,0.0,0.004746835443037974,0.00791139240506329,0.46677215189873406,0.0,0.20886075949367103,0.06170886075949366,2.5280000000000005,0.5722395236795319,0.24999999999999994,0.012658227848101264,0.6756329113924051,0.6069496616114688
3,1,35,0.07359307359307363,0.004329004329004329,0.0,0.5440115440115438,0.0,0.04184704184704188,0.0,0.004329004329004329,0.2005772005772006,0.13131313131313138,2.7720000000000002,0.46666860979635216,0.07792207792207796,0.5858585858585857,0.20490620490620493,0.7618007445514721
3,1,36,0.0,0.0,0.0017953321364452422,0.6642728904847395,0.0,0.20646319569120303,0.0,0.0,0.10412926391382414,0.02333931777378815,2.228,0.38428313723545854,0.0017953321364452422,0.8707360861759426,0.10412926391382414,0.3344476854670281
3,1,37,0.45317220543806636,0.0,0.08610271903323269,0.2975830815709968,0.0,0.14954682779456202,0.0,0.0,0.0,0.013595166163141992,2.6480000000000006,0.5528202807033791,0.5392749244712991,0.4471299093655588,0.0,0.6307192462042501
3,1,38,0.0,0.0,0.33127572016460893,0.024691358024691353,0.0,0.012345679012345677,0.0,0.10905349794238711,0.5144032921810698,0.008230452674897118,1.9440000000000004,0.4984649023039194,0.33127572016460893,0.03703703703703703,0.6234567901234569,0.7123815415185893
3,1,39,0.0,0.0,0.0043415340086830675,0.014471780028943705,0.29088277858176564,0.0,0.21418234442836462,0.0,0.476121562952243,0.0,2.7640000000000002,0.513131377120216,0.0043415340086830675,0.30535455861070937,0.6903039073806077,0.5840960975802824
3,1,40,0.0,0.0,0.7216338880484113,0.0,0.21633888048411495,0.0,0.0,0.0,0.0,0.0620272314674737,2.6440000000000006,0.25787947073296724,0.7216338880484113,0.21633888048411495,0.0,0.5157589414659345
3,1,41,0.0,0.0,0.08100558659217864,0.0,0.1899441340782122,0.0,0.6340782122905029,0.0,0.0,0.0949720670391062,2.8640000000000003,0.3677200326453163,0.08100558659217864,0.1899441340782122,0.6340782122905029,0.7354400652906325
3,1,42,0.0,0.0,0.0,0.7777777777777778,0.0,0.21960784313725507,0.0,0.0,0.0,0.0026143790849671566,3.0600000000000005,0.24047287461551836,0.0,0.9973856209150329,0.0,0.0023765969494382614
3,1,43,0.19692737430167576,0.0,0.004189944134078212,0.03491620111731861,0.3812849162011175,0.06284916201117322,0.0,0.18575418994413415,0.0,0.13407821229050257,2.8640000000000003,0.5981624239756058,0.20111731843575398,0.4790502793296093,0.18575418994413415,0.8991416954227527
3,1,44,0.0,0.12191780821917803,0.0,0.14246575342465764,0.15616438356164392,0.07945205479452046,0.06849315068493154,0.004109589041095891,0.34383561643835614,0.08356164383561641,2.9199999999999995,0.7275825873313876,0.12191780821917803,0.37808219178082203,0.41643835616438357,0.9003277143199949
3,1,45,0.0,0.0,0.2319859402460457,0.2021089630931456,0.0,0.0,0.2126537785588754,0.0,0.2688927943760985,0.08435852372583481,2.276,0.6119055203115277,0.2319859402460457,0.2021089630931456,0.4815465729349739,0.922985065737921
3,1,46,0.0,0.0,0.42938659058487877,0.0,0.11126961483594855,0.0,0.0,0.0,0.4593437945791727,0.0,2.8040000000000003,0.4390436673114673,0.42938659058487877,0.11126961483594855,0.4593437945791727,0.8780873346229346
3,1,47,0.0,0.05016722408026738,0.0,0.0,0.4983277591973244,0.001672240802675585,0.0,0.24749163879598676,0.1354515050167225,0.06688963210702327,2.3920000000000003,0.51167930813831,0.05016722408026738,0.5,0.3829431438127093,0.7866913787174483
3,1,49,0.0,0.12130177514792899,0.1597633136094675,0.4378698224852069,0.0,0.0,0.0,0.005917159763313606,0.04142011834319524,0.2337278106508876,1.3520000000000008,0.4882259029339914,0.2810650887573965,0.4378698224852069,0.04733727810650885,0.7852880115481546
3,1,53,0.0,0.0,0.0,0.24796084828711265,0.14192495921696585,0.0,0.363784665579119,0.0,0.03588907014681891,0.2104404567699836,2.4520000000000004,0.5052514800983482,0.0,0.38988580750407853,0.3996737357259379,0.6679130210513711
3,1,54,0.0,0.0,0.16923076923076918,0.29890109890109906,0.5186813186813185,0.0,0.006593406593406592,0.0,0.0,0.006593406593406592,1.8200000000000005,0.47114403337937166,0.16923076923076918,0.8175824175824176,0.006593406593406592,0.45367336366893674
3,1,55,0.0,0.0,0.008431703204047217,0.0,0.9612141652613828,0.0,0.00505902192242833,0.0,0.0,0.02529510961214165,2.3720000000000003,0.047804145184758645,0.008431703204047217,0.9612141652613828,0.00505902192242833,0.09560829036951729
3,1,57,0.0,0.12599469496021212,0.0,0.3249336870026525,0.0,0.0,0.4018567639257293,0.0,0.0,0.14721485411140595,3.0160000000000005,0.45176336950339646,0.12599469496021212,0.3249336870026525,0.4018567639257293,0.9035267390067929
3,1,60,0.017699115044247784,0.08141592920353984,0.0,0.2902654867256639,0.0,0.5256637168141594,0.0,0.0,0.0,0.08495575221238919,2.2600000000000007,0.4426976739989992,0.09911504424778762,0.8159292035398232,0.0,0.359621358179018
3,1,61,0.0,0.09483793517406956,0.31572629051620665,0.3637454981992797,0.12484993997599049,0.0,0.0,0.0,0.10084033613445367,0.0,3.332,0.6582700539110217,0.41056422569027623,0.4885954381752702,0.10084033613445367,0.8618011404214673
3,1,62,0.0,0.0,0.25622775800711733,0.34519572953736644,0.0,0.3932384341637012,0.0,0.0,0.0,0.005338078291815124,2.248,0.49293663497064055,0.25622775800711733,0.7384341637010676,0.0,0.5213967439783985
3,1,63,0.0,0.11460258780036965,0.0,0.0,0.0,0.0,0.8853974121996302,0.0,0.0,0.0,2.1640000000000006,0.16203680951608526,0.11460258780036965,0.0,0.8853974121996302,0.3240736190321705
3,1,67,0.0,0.840304182509506,0.0,0.0,0.031685678073510776,0.0,0.0,0.08111533586818748,0.0,0.04689480354879585,3.1559999999999997,0.20905163317524564,0.840304182509506,0.031685678073510776,0.08111533586818748,0.4181032663504913
3,1,68,0.054766031195840545,0.06204506065857882,0.018024263431542304,0.1632582322357021,0.275563258232236,0.32894280762565004,0.0,0.0,0.0,0.09740034662045029,2.884999999999997,0.646616553426334,0.1348353552859617,0.7677642980935881,0.0,0.43060568924047204
3,1,69,0.0,0.0,0.0,0.0,0.07645259938837924,0.0,0.2629969418960245,0.5886850152905198,0.0,0.07186544342507649,2.616,0.3912896292014621,0.0,0.07645259938837924,0.8516819571865443,0.3033799136394325
3,1,70,0.34343434343434337,0.010101010101010102,0.0,0.0,0.0,0.0016835016835016836,0.0,0.0,0.37878787878787884,0.265993265993266,2.376,0.3604254323057117,0.3535353535353535,0.0016835016835016836,0.37878787878787884,0.6791000824213181
3,1,71,0.0,0.0,0.0,0.0,0.5299295774647884,0.20774647887323955,0.008802816901408448,0.0,0.23943661971831,0.014084507042253518,2.2720000000000007,0.4764643746949827,0.0,0.737676056338028,0.24823943661971845,0.5191327229625422
4,1,23,0.0,0.3286624203821656,0.0,0.0,0.1439490445859874,0.0,0.0,0.4993630573248406,0.0,0.028025477707006335,3.14,0.45124885813406074,0.3286624203821656,0.1439490445859874,0.4993630573248406,0.9024977162681216
4,1,26,0.08592321755027421,0.0,0.0,0.0,0.0,0.20292504570383904,0.0,0.0,0.47166361974405846,0.23948811700182826,2.188,0.4045924662054095,0.08592321755027421,0.20292504570383904,0.47166361974405846,0.809184932410819
4,1,27,0.27737226277372257,0.0018248175182481758,0.010948905109489055,0.0,0.018248175182481757,0.0,0.0,0.1587591240875912,0.2427007299270072,0.2901459854014599,2.1919999999999993,0.5122457615363284,0.2901459854014598,0.018248175182481757,0.4014598540145984,0.7267984617171657
4,1,28,0.11967213114754088,0.7360655737704918,0.0,0.0,0.0,0.009836065573770491,0.0,0.0,0.0,0.13442622950819677,2.4400000000000004,0.23897432352352332,0.8557377049180326,0.009836065573770491,0.0,0.16272882605392303
4,1,29,0.0,0.017211703958691905,0.0017211703958691905,0.0,0.0,0.0,0.0,0.31325301204819284,0.5542168674698793,0.11359724612736664,2.3240000000000007,0.3511596199696833,0.018932874354561095,0.0,0.8674698795180722,0.18062428862493424
4,1,30,0.1390284757118929,0.02010050251256281,0.0,0.6649916247906197,0.0,0.0,0.0,0.0,0.1373534338358459,0.03852596314907872,2.3880000000000003,0.4081623164547127,0.1591289782244557,0.6649916247906197,0.1373534338358459,0.761381473371123
4,1,31,0.0,0.3046776232616941,0.0,0.0025284450063211127,0.3059418457648545,0.0758533501896333,0.14412136536030346,0.0,0.0,0.16687737041719353,3.1639999999999997,0.5526859689364061,0.3046776232616941,0.3843236409608089,0.14412136536030346,0.9182533081548081
4,1,34,0.0,0.33273381294964044,0.25719424460431645,0.03237410071942446,0.34712230215827344,0.0,0.0,0.0,0.0,0.030575539568345328,2.2239999999999998,0.5432913461622549,0.5899280575539569,0.3794964028776979,0.0,0.6180844911601964
4,1,35,0.24848484848484845,0.0,0.009090909090909096,0.13030303030303006,0.0,0.2909090909090909,0.015151515151515159,0.25757575757575785,0.0,0.048484848484848506,1.3199999999999994,0.6491477248083316,0.25757575757575757,0.4212121212121209,0.272727272727273,0.9720665080106032
