,Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
0,1,1,4.0,0.116,0.296,0.18,8.0,1
1,2,1,10.0,0.3,0.308,0.008,10.0,1
2,3,1,1.0,0.312,0.66,0.348,7.0,1
3,6,1,10.0,0.672,0.68,0.008,10.0,1
4,7,1,5.0,0.684,0.936,0.252,3.0,1
5,9,1,10.0,0.944,0.956,0.012,10.0,1
6,10,1,9.0,0.96,1.356,0.3960000000000001,5.0,1
7,11,1,10.0,1.36,1.372,0.012,10.0,1
8,12,1,6.0,1.376,1.832,0.4559999999999999,4.0,1
9,48,3,5.0,0.0,0.004,0.004,3.0,1
10,49,3,10.0,0.008,0.272,0.264,10.0,1
11,50,3,5.0,0.276,0.376,0.0999999999999999,3.0,1
12,52,3,4.0,0.384,0.4,0.016,8.0,1
13,53,3,10.0,0.404,0.424,0.0199999999999999,10.0,1
14,54,3,5.0,0.428,0.808,0.38,3.0,1
15,65,4,10.0,0.0,0.232,0.232,10.0,1
16,66,4,2.0,0.236,2.372,2.136,1.0,1
17,75,5,10.0,0.0,0.24,0.24,10.0,1
18,76,5,2.0,0.244,0.716,0.472,1.0,1
19,99,6,10.0,0.0,0.256,0.256,10.0,1
20,100,6,3.0,0.26,0.556,0.296,5.0,1
21,102,6,2.0,0.5640000000000001,0.964,0.3999999999999999,2.0,1
22,103,6,10.0,0.968,1.096,0.1280000000000001,10.0,1
23,104,6,2.0,1.1,1.364,0.264,2.0,1
24,105,6,10.0,1.368,1.532,0.1639999999999999,10.0,1
25,106,6,2.0,1.536,1.964,0.4279999999999999,2.0,1
26,118,7,4.0,0.0,0.352,0.352,9.0,1
27,119,7,5.0,0.356,0.5760000000000001,0.22,1.0,1
28,120,7,10.0,0.58,0.584,0.004,10.0,1
29,121,7,8.0,0.588,0.8320000000000001,0.2440000000000001,2.0,1
30,122,7,10.0,0.836,0.844,0.008,10.0,1
31,123,7,5.0,0.848,1.652,0.8040000000000002,1.0,1
32,158,8,4.0,0.0,0.26,0.26,7.0,1
33,159,8,10.0,0.264,0.296,0.0319999999999999,10.0,1
34,160,8,5.0,0.3,0.44,0.14,1.0,1
35,161,8,4.0,0.444,0.512,0.068,7.0,1
36,162,8,10.0,0.516,0.624,0.1079999999999999,10.0,1
37,169,9,5.0,0.0,0.344,0.344,2.0,1
38,171,9,2.0,0.352,0.448,0.096,1.0,1
39,172,9,10.0,0.452,1.072,0.6200000000000001,10.0,1
40,187,10,4.0,0.0,0.248,0.248,9.0,1
41,188,10,10.0,0.252,0.264,0.012,10.0,1
42,189,10,8.0,0.268,0.532,0.264,1.0,1
43,190,10,10.0,0.536,0.548,0.012,10.0,1
44,191,10,5.0,0.552,0.808,0.256,3.0,1
45,192,10,10.0,0.812,0.8160000000000001,0.004,10.0,1
46,193,10,8.0,0.8200000000000001,1.032,0.2119999999999999,1.0,1
47,194,10,9.0,1.036,1.388,0.3520000000000001,5.0,1
48,211,11,5.0,0.0,0.28,0.28,3.0,1
49,212,11,6.0,0.284,0.468,0.184,6.0,1
50,213,11,10.0,0.472,0.484,0.0119999999999999,10.0,1
51,214,11,9.0,0.488,0.672,0.184,4.0,1
52,216,11,8.0,0.68,0.996,0.3159999999999999,1.0,1
53,217,11,9.0,1.0,1.3,0.3,4.0,1
54,224,12,5.0,0.0,0.008,0.008,2.0,1
55,225,12,10.0,0.012,0.028,0.016,10.0,1
56,226,12,8.0,0.032,0.6,0.568,3.0,1
57,227,12,10.0,0.604,0.608,0.004,10.0,1
58,228,12,5.0,0.612,0.976,0.364,2.0,1
59,229,12,10.0,0.98,0.984,0.004,10.0,1
60,230,12,2.0,0.988,1.22,0.2319999999999999,1.0,1
61,232,12,3.0,1.228,2.388,1.16,6.0,1
62,242,13,5.0,0.0,0.272,0.272,1.0,1
63,243,13,10.0,0.276,0.28,0.004,10.0,1
64,244,13,2.0,0.284,0.412,0.128,3.0,1
65,245,13,10.0,0.416,0.448,0.0319999999999999,10.0,1
66,246,13,5.0,0.452,2.2880000000000003,1.8360000000000003,1.0,1
67,258,14,10.0,0.0,0.148,0.148,10.0,1
68,271,15,5.0,0.0,0.348,0.348,2.0,1
69,272,15,10.0,0.352,0.356,0.004,10.0,1
70,273,15,2.0,0.36,0.5640000000000001,0.204,3.0,1
71,275,15,5.0,0.5720000000000001,0.58,0.0079999999999998,2.0,1
72,276,15,10.0,0.584,0.588,0.004,10.0,1
73,277,15,8.0,0.592,2.324,1.7319999999999998,1.0,1
74,288,16,2.0,0.0,1.292,1.292,2.0,1
75,309,17,2.0,0.0,0.24,0.24,3.0,1
76,310,17,10.0,0.244,0.252,0.008,10.0,1
77,311,17,5.0,0.256,0.796,0.54,1.0,1
78,319,18,10.0,0.0,0.296,0.296,10.0,1
79,320,18,5.0,0.3,0.536,0.236,3.0,1
80,321,18,10.0,0.54,0.548,0.008,10.0,1
81,322,18,8.0,0.552,2.416,1.864,2.0,1
82,334,19,5.0,0.0,0.276,0.276,2.0,1
83,335,19,10.0,0.28,0.284,0.004,10.0,1
84,336,19,2.0,0.288,0.364,0.0759999999999999,1.0,1
85,337,19,10.0,0.368,0.56,0.192,10.0,1
86,338,19,3.0,0.5640000000000001,0.596,0.0319999999999999,5.0,1
87,339,19,10.0,0.6,0.604,0.004,10.0,1
88,340,19,3.0,0.608,0.924,0.316,5.0,1
89,341,19,10.0,0.928,0.944,0.016,10.0,1
90,342,19,5.0,0.948,1.284,0.3359999999999999,2.0,1
91,343,19,10.0,1.288,2.068,0.78,10.0,1
92,351,20,5.0,0.0,0.036,0.036,2.0,1
93,352,20,10.0,0.04,0.052,0.012,10.0,1
94,353,20,2.0,0.056,0.356,0.3,3.0,1
95,365,21,5.0,0.0,0.268,0.268,2.0,1
96,367,21,4.0,0.528,0.532,0.004,9.0,1
97,368,21,10.0,0.536,0.544,0.008,10.0,1
98,370,21,5.0,0.552,1.32,0.768,2.0,1
99,372,21,4.0,1.616,1.628,0.012,9.0,1
100,374,21,6.0,1.636,1.876,0.24,6.0,1
101,382,22,2.0,0.0,0.172,0.172,1.0,1
102,383,22,10.0,0.436,0.46,0.024,10.0,1
103,384,22,2.0,0.464,0.472,0.008,1.0,1
104,386,22,3.0,0.48,2.1,1.62,6.0,1
105,393,23,8.0,0.0,0.088,0.088,3.0,1
106,394,23,8.0,0.348,0.912,0.5640000000000001,3.0,1
107,395,23,10.0,0.916,1.436,0.5199999999999999,10.0,1
108,416,24,5.0,0.0,0.068,0.068,1.0,1
109,417,24,6.0,0.072,0.292,0.2199999999999999,4.0,1
110,419,24,5.0,0.3,0.72,0.42,1.0,1
111,450,26,5.0,0.0,0.308,0.308,2.0,1
112,451,26,10.0,0.312,0.32,0.008,10.0,1
113,452,26,8.0,0.324,0.504,0.18,3.0,1
114,453,26,10.0,0.508,0.52,0.012,10.0,1
115,454,26,4.0,0.524,0.852,0.3279999999999999,7.0,1
116,455,26,5.0,0.856,1.312,0.456,2.0,1
117,465,27,8.0,0.0,1.288,1.288,1.0,1
118,481,28,5.0,0.0,0.38,0.38,2.0,1
119,482,28,10.0,0.384,0.392,0.008,10.0,1
120,483,28,8.0,0.396,0.8160000000000001,0.42,3.0,1
121,496,29,8.0,0.0,1.304,1.304,1.0,1
122,512,30,8.0,0.0,0.14,0.14,3.0,1
123,513,30,9.0,0.356,1.332,0.976,5.0,1
124,524,31,2.0,0.0,1.284,1.284,2.0,1
125,548,32,6.0,0.0,1.288,1.288,5.0,1
126,563,33,5.0,0.0,1.288,1.288,2.0,1
127,579,34,4.0,0.136,0.14,0.004,9.0,1
128,582,34,5.0,0.164,0.412,0.248,1.0,1
129,583,34,6.0,0.416,1.38,0.964,6.0,1
130,594,35,10.0,0.0,0.42,0.42,10.0,1
131,595,35,2.0,0.424,1.4,0.9760000000000002,3.0,1
132,609,36,2.0,0.0,0.256,0.256,3.0,1
133,611,36,3.0,0.264,0.272,0.008,6.0,1
134,612,36,10.0,0.276,0.28,0.004,10.0,1
135,613,36,3.0,0.284,0.304,0.0199999999999999,6.0,1
136,614,36,10.0,0.308,0.312,0.004,10.0,1
137,615,36,3.0,0.316,1.94,1.624,6.0,1
138,624,37,5.0,0.0,1.3,1.3,2.0,1
139,646,38,5.0,0.0,0.2,0.2,1.0,1
140,647,38,10.0,0.204,0.212,0.0079999999999999,10.0,1
141,648,38,3.0,0.216,0.232,0.016,5.0,1
