,Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
0,0,1,4.0,0.0,0.492,0.492,7.0,1
1,1,1,10.0,0.496,0.5,0.004,10.0,1
2,2,1,7.0,0.504,0.74,0.236,8.0,1
3,3,1,8.0,0.744,2.42,1.676,2.0,1
4,14,2,4.0,0.0,0.276,0.276,9.0,1
5,15,2,5.0,0.28,0.676,0.396,3.0,1
6,16,2,4.0,0.68,1.064,0.384,9.0,1
7,21,3,4.0,0.0,0.264,0.264,9.0,1
8,22,3,5.0,0.268,0.276,0.008,3.0,1
9,24,3,2.0,0.284,0.616,0.3319999999999999,2.0,1
10,25,3,10.0,0.62,0.624,0.004,10.0,1
11,28,3,6.0,0.636,0.964,0.3279999999999999,5.0,1
12,38,4,4.0,0.0,0.428,0.428,9.0,1
13,39,4,5.0,0.432,0.608,0.176,1.0,1
14,40,4,10.0,0.612,0.616,0.004,10.0,1
15,41,4,2.0,0.62,0.884,0.264,3.0,1
16,42,4,1.0,0.888,1.48,0.592,7.0,1
17,51,5,4.0,0.0,0.28,0.28,9.0,1
18,52,5,5.0,0.284,0.588,0.3039999999999999,3.0,1
19,54,5,4.0,0.596,0.704,0.1079999999999999,9.0,1
20,55,5,10.0,0.708,0.716,0.008,10.0,1
21,56,5,5.0,0.72,0.804,0.084,3.0,1
22,57,5,6.0,0.808,1.332,0.524,4.0,1
23,64,6,4.0,0.0,0.272,0.272,8.0,1
24,65,6,10.0,0.276,0.28,0.004,10.0,1
25,66,6,2.0,0.284,0.652,0.368,2.0,1
26,68,6,5.0,0.66,0.952,0.292,1.0,1
27,70,6,8.0,0.96,1.228,0.268,3.0,1
28,71,6,7.0,1.232,1.408,0.1759999999999999,9.0,1
29,72,6,8.0,1.412,1.424,0.012,3.0,1
30,73,6,9.0,1.428,1.82,0.3920000000000001,5.0,1
31,89,7,4.0,0.0,0.02,0.02,8.0,1
32,90,7,10.0,0.024,0.052,0.028,10.0,1
33,91,7,5.0,0.056,0.06,0.0039999999999999,2.0,1
34,92,7,10.0,0.064,0.072,0.008,10.0,1
35,93,7,4.0,0.076,0.292,0.2159999999999999,8.0,1
36,94,7,10.0,0.296,0.3,0.004,10.0,1
37,95,7,2.0,0.304,0.488,0.184,1.0,1
38,97,7,5.0,0.496,0.5,0.004,2.0,1
39,99,7,8.0,0.508,0.596,0.0879999999999999,3.0,1
40,100,7,10.0,0.6,0.62,0.02,10.0,1
41,101,7,9.0,0.624,0.856,0.2319999999999999,5.0,1
42,102,7,8.0,0.86,0.876,0.016,3.0,1
43,104,7,7.0,0.884,1.048,0.164,7.0,1
44,116,8,5.0,0.0,0.26,0.26,2.0,1
45,117,8,10.0,0.264,0.268,0.004,10.0,1
46,118,8,8.0,0.272,0.54,0.268,3.0,1
47,119,8,7.0,0.544,0.876,0.3319999999999999,9.0,1
48,134,9,4.0,0.0,0.28,0.28,9.0,1
49,135,9,5.0,0.284,0.288,0.004,1.0,1
50,137,9,8.0,0.296,0.648,0.352,3.0,1
51,138,9,9.0,0.652,0.868,0.2159999999999999,4.0,1
52,139,9,10.0,0.872,0.876,0.004,10.0,1
53,140,9,6.0,0.88,0.888,0.008,6.0,1
54,141,9,10.0,0.892,0.896,0.004,10.0,1
55,142,9,2.0,0.9,1.248,0.348,2.0,1
56,144,9,5.0,1.256,1.964,0.708,1.0,1
57,152,10,5.0,0.0,0.284,0.284,3.0,1
58,153,10,10.0,0.288,0.292,0.0039999999999999,10.0,1
59,154,10,8.0,0.296,0.444,0.148,2.0,1
60,155,10,10.0,0.448,0.452,0.004,10.0,1
61,156,10,5.0,0.456,1.02,0.5640000000000001,3.0,1
62,168,11,5.0,0.0,0.24,0.24,3.0,1
63,169,11,10.0,0.244,0.248,0.004,10.0,1
64,170,11,2.0,0.252,0.412,0.16,1.0,1
65,172,11,5.0,0.42,2.424,2.004,3.0,1
66,183,12,5.0,0.0,0.296,0.296,1.0,1
67,184,12,6.0,0.3,0.544,0.244,5.0,1
68,186,12,10.0,0.552,0.56,0.008,10.0,1
69,187,12,2.0,0.5640000000000001,0.7000000000000001,0.136,2.0,1
70,189,12,5.0,0.708,0.716,0.008,1.0,1
71,191,12,8.0,0.724,1.364,0.6400000000000001,3.0,1
72,218,13,8.0,0.0,0.308,0.308,1.0,1
73,220,13,5.0,0.316,0.324,0.008,3.0,1
74,221,13,10.0,0.328,0.332,0.004,10.0,1
75,222,13,2.0,0.336,0.34,0.004,2.0,1
