,Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
0,0,1,5.0,0.0,0.524,0.524,3.0,1
1,1,1,4.0,0.528,1.088,0.56,5.0,1
2,7,2,4.0,0.0,0.256,0.256,6.0,1
3,8,2,5.0,0.26,0.4,0.14,1.0,1
4,9,2,10.0,0.404,0.408,0.004,10.0,1
5,10,2,2.0,0.412,0.668,0.256,3.0,1
6,11,2,1.0,0.672,1.236,0.564,5.0,1
7,18,3,7.0,0.0,0.376,0.376,5.0,1
8,19,3,8.0,0.38,0.656,0.276,1.0,1
9,21,3,7.0,0.664,1.088,0.424,5.0,1
10,37,4,1.0,0.0,0.204,0.204,5.0,1
11,38,4,2.0,0.208,0.332,0.124,2.0,1
12,40,4,5.0,0.34,0.44,0.0999999999999999,1.0,1
13,41,4,10.0,0.444,0.448,0.004,10.0,1
14,42,4,8.0,0.452,0.748,0.296,3.0,1
15,43,4,7.0,0.752,0.984,0.2319999999999999,6.0,1
16,56,5,6.0,0.0,0.328,0.328,7.0,1
17,57,5,10.0,0.332,0.336,0.004,10.0,1
18,58,5,3.0,0.34,0.972,0.6319999999999999,8.0,1
19,67,6,4.0,0.0,0.32,0.32,4.0,1
20,68,6,10.0,0.324,0.328,0.004,10.0,1
21,69,6,1.0,0.332,0.644,0.312,5.0,1
22,90,7,4.0,0.0,0.212,0.212,4.0,1
23,91,7,10.0,0.216,0.22,0.004,10.0,1
24,92,7,2.0,0.224,0.36,0.1359999999999999,1.0,1
25,94,7,5.0,0.368,0.888,0.52,2.0,1
26,107,8,4.0,0.0,1.196,1.196,4.0,1
27,123,9,1.0,0.0,0.896,0.896,4.0,1
28,134,10,4.0,0.0,0.808,0.808,4.0,1
29,147,11,2.0,0.0,0.252,0.252,3.0,1
30,148,11,10.0,0.256,0.26,0.004,10.0,1
31,149,11,5.0,0.264,0.624,0.36,2.0,1
32,150,11,6.0,0.628,1.064,0.436,7.0,1
