Trial,Block,Subj,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,TotalLookingTime,FeatureEntropy,Animals,Landscapes,Objects,DimensionEntropy
1,1,23,0.15999999999999998,0.17714285714285707,0.0,0.0,0.14571428571428577,0.0,0.4885714285714287,0.019999999999999934,0.0,0.008571428571428575,1.3999999999999995,0.5955979144936998,0.3371428571428571,0.14571428571428577,0.5085714285714287,0.9021288382908639
1,1,26,0.0,0.0,0.0,0.0,0.09187279151943462,0.0,0.7897526501766786,0.0,0.11484098939929328,0.003533568904593639,2.2640000000000002,0.29777649879464974,0.0,0.09187279151943462,0.9045936395759719,0.2822066116016836
1,1,27,0.0,0.0,0.1398601398601398,0.0,0.0,0.0,0.0,0.0,0.8006993006993007,0.05944055944055945,1.144,0.20621100512308313,0.1398601398601398,0.0,0.8006993006993007,0.41242201024616626
1,1,28,0.3415977961432507,0.0,0.0,0.0,0.02203856749311295,0.0,0.0,0.18181818181818182,0.303030303030303,0.15151515151515146,1.452,0.510982189841,0.3415977961432507,0.02203856749311295,0.4848484848484848,0.7299979262198579
1,1,29,0.0,0.0,0.0,0.005141388174807198,0.002570694087403599,0.14910025706940866,0.6812339331619537,0.0,0.16195372750642673,0.0,1.556,0.401645380029641,0.0,0.15681233933161945,0.8431876606683804,0.39535877041141587
1,1,30,0.15662650602409636,0.0,0.6867469879518073,0.0,0.0,0.0,0.0,0.0,0.0,0.1566265060240963,1.328,0.24960612222754847,0.8433734939759037,0.0,0.0,0.130769305763931
1,1,31,0.0,0.41545893719806765,0.0,0.0,0.5845410628019324,0.0,0.0,0.0,0.0,0.0,0.828,0.30892786479620504,0.41545893719806765,0.5845410628019324,0.0,0.6178557295924101
1,1,34,0.03807106598984771,0.2918781725888326,0.1548223350253807,0.0,0.14467005076142125,0.09644670050761421,0.0,0.0,0.18527918781725886,0.08883248730964467,1.576,0.7237706998488102,0.484771573604061,0.24111675126903548,0.18527918781725886,0.9160238841822024
1,1,35,0.00847457627118644,0.0,0.0,0.0,0.0,0.05084745762711864,0.0,0.6355932203389831,0.2923728813559321,0.01271186440677966,0.9440000000000001,0.38206711738558896,0.00847457627118644,0.05084745762711864,0.9279661016949152,0.23782286032143574
1,1,36,0.0,0.49444444444444446,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.005555555555555417,0.72,0.31622663721492544,0.49444444444444446,0.5000000000000001,0.0,0.6324532744298509
1,1,37,0.0,0.8846153846153846,0.0,0.0,0.048951048951048945,0.0,0.0,0.003496503496503496,0.0,0.06293706293706293,2.2880000000000003,0.12557396534369267,0.8846153846153846,0.048951048951048945,0.003496503496503496,0.25114793068738533
1,1,38,0.21634615384615383,0.0,0.0,0.0,0.17788461538461536,0.2836538461538461,0.0,0.0,0.0,0.3221153846153846,0.8320000000000001,0.4531818217406319,0.21634615384615383,0.46153846153846145,0.0,0.6262954861219204
1,1,39,0.0,0.09649122807017528,0.24122807017543862,0.0,0.0,0.0,0.0,0.0,0.26315789473684204,0.3991228070175441,0.9119999999999995,0.41869690620619626,0.3377192982456139,0.0,0.26315789473684204,0.6534825384326932
1,1,40,0.0,0.0,0.15071770334928228,0.27272727272727265,0.2368421052631579,0.0,0.208133971291866,0.10765550239234449,0.0,0.023923444976076555,1.6720000000000002,0.7042177162038008,0.15071770334928228,0.5095693779904306,0.3157894736842105,0.9036494683683811
1,1,41,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.04065040650406505,0.5392953929539295,0.2628726287262873,0.10840108401084006,1.4759999999999998,0.43771656230612765,0.0,0.04878048780487805,0.8428184281842819,0.26530096088625443
1,1,42,0.0,0.0,0.1508771929824561,0.0,0.0,0.8491228070175438,0.0,0.0,0.0,0.0,1.1400000000000001,0.19307432629538676,0.1508771929824561,0.8491228070175438,0.0,0.3861486525907735
1,1,43,0.0,0.0,0.4833948339483395,0.0,0.5166051660516605,0.0,0.0,0.0,0.0,0.0,1.084,0.3152138489662909,0.4833948339483395,0.5166051660516605,0.0,0.6304276979325818
1,1,44,0.0,0.0,0.0,0.0,0.7647058823529412,0.23294117647058818,0.0,0.0,0.0,0.0023529411764705885,1.7,0.24782682725723548,0.0,0.9976470588235294,0.0,0.0021392176848497456
1,1,45,0.0,0.8185840707964602,0.0,0.0,0.0,0.09734513274336283,0.0,0.022123893805309627,0.004424778761061948,0.05752212389380532,0.9039999999999999,0.2270724735753744,0.8185840707964602,0.09734513274336283,0.026548672566371573,0.4432568457443811
1,1,46,0.0,0.6960132890365448,0.0,0.0,0.0,0.0,0.20431893687707642,0.09800664451827243,0.0,0.0016611295681063123,2.408,0.3660714724591055,0.6960132890365448,0.0,0.3023255813953488,0.5587804266765203
1,1,47,0.0,0.0,0.0,0.0,0.0,0.08626760563380276,0.7869718309859156,0.12323943661971831,0.0,0.00352112676056338,2.2720000000000002,0.29943598955367273,0.0,0.08626760563380276,0.910211267605634,0.2703528485916797
1,1,49,0.0,0.734982332155477,0.0,0.0,0.08480565371024734,0.1431095406360424,0.0,0.0,0.0,0.03710247349823317,2.2640000000000002,0.3248562379254023,0.734982332155477,0.22791519434628973,0.0,0.5127781288287536
1,1,53,0.5517241379310345,0.0,0.0,0.0,0.27203065134099613,0.0,0.0,0.019157088122605363,0.011494252873563218,0.14559386973180077,1.044,0.3683533049823408,0.5517241379310345,0.27203065134099613,0.03065134099616858,0.7182489606078796
1,1,54,0.0,0.0,0.21925133689839574,0.0,0.0,0.0,0.0,0.0,0.021390374331550804,0.7593582887700534,0.748,0.18885822498906912,0.21925133689839574,0.0,0.021390374331550804,0.37771644997813825
1,1,55,0.6507352941176472,0.0,0.0,0.0,0.3051470588235295,0.0,0.0,0.0,0.0,0.04411764705882345,1.0879999999999999,0.2920901861242928,0.6507352941176472,0.3051470588235295,0.0,0.5841803722485857
1,1,57,0.0,0.06580829756795421,0.04291845493562228,0.6952789699570815,0.004291845493562232,0.0,0.034334763948497854,0.1545064377682403,0.0,0.002861230329041488,2.7960000000000003,0.4526561394673869,0.1087267525035765,0.6995708154506437,0.18884120171673816,0.7336290154558449
1,1,60,0.0,0.008264462809917359,0.04545454545454547,0.0041322314049586795,0.0,0.32231404958677673,0.0,0.0,0.0041322314049586795,0.615702479338843,0.9679999999999996,0.2687176230170977,0.053719008264462825,0.3264462809917354,0.0041322314049586795,0.4962702745022918
1,1,61,0.048,0.5,0.0,0.2759999999999999,0.0,0.156,0.0,0.0,0.02,0.0,1.0,0.5532938108590497,0.548,0.43199999999999994,0.02,0.7012864593715091
1,1,62,0.0,0.0,0.0,0.17543859649122803,0.1355661881977671,0.6794258373205743,0.0,0.0,0.0,0.009569377990430622,2.508,0.3817767197457401,0.0,0.9904306220095694,0.0,0.008668612975503101
1,1,63,0.0,0.0,0.15540540540540543,0.22297297297297303,0.0,0.0,0.38513513513513514,0.1722972972972973,0.0,0.06418918918918912,1.1839999999999997,0.5891110115744765,0.15540540540540543,0.22297297297297303,0.5574324324324325,0.8644623378374092
1,1,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
1,1,68,0.0,0.0,0.06900517538815408,0.1661874640598045,0.6894767107533066,0.0,0.04887866589994252,0.0,0.0,0.026451983898792362,1.7389999999999994,0.4035253523709995,0.06900517538815408,0.8556641748131111,0.04887866589994252,0.4236299869085446
1,1,69,0.5142857142857143,0.0,0.0,0.0,0.011428571428571429,0.0,0.4285714285714285,0.0,0.0,0.045714285714285575,0.7000000000000001,0.3441705135110531,0.5142857142857143,0.011428571428571429,0.4285714285714285,0.6883410270221062
1,1,70,0.6377245508982037,0.0,0.11676646706586817,0.0,0.0,0.0,0.020958083832335328,0.0,0.0,0.22455089820359278,1.336,0.28156098964827314,0.7544910179640718,0.0,0.020958083832335328,0.2672070369258462
1,1,71,0.016326530612244847,0.0,0.0,0.0,0.0,0.13877551020408163,0.7510204081632655,0.0,0.07959183673469387,0.014285714285714235,1.96,0.34485278958662735,0.016326530612244847,0.13877551020408163,0.8306122448979594,0.45093767920860733
2,1,23,0.0,0.20600858369098715,0.0,0.19742489270386268,0.27467811158798283,0.0,0.29613733905579404,0.0,0.0,0.025751072961373286,0.9319999999999999,0.6194484801987655,0.20600858369098715,0.4721030042918455,0.29613733905579404,0.9468124488192121
2,1,26,0.0,0.0,0.0,0.0,0.0,0.30844155844155846,0.0,0.0,0.5519480519480519,0.1396103896103896,1.232,0.31440549999659995,0.0,0.30844155844155846,0.5519480519480519,0.6288109999931999
2,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2,1,28,0.0,0.01240694789081886,0.0,0.0,0.0,0.004962779156327544,0.0,0.23821339950372203,0.6004962779156329,0.14392059553349876,1.6119999999999999,0.3316831264003671,0.01240694789081886,0.004962779156327544,0.8387096774193549,0.20781939947962919
2,1,29,0.0,0.0,0.0,0.0,0.10952380952380948,0.173015873015873,0.0,0.0,0.7158730158730159,0.0015873015873015873,2.52,0.3572874828841608,0.0,0.2825396825396825,0.7158730158730159,0.5428616530222001
