,Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
0,0,1,6.0,0.0,0.004,0.004,5.0,1
1,1,1,10.0,0.008,0.02,0.012,10.0,1
2,2,1,10.0,0.952,0.964,0.0119999999999999,10.0,1
3,3,1,6.0,0.968,0.972,0.004,5.0,1
4,4,1,5.0,0.976,1.276,0.3,7.0,1
5,5,1,10.0,1.28,1.288,0.008,10.0,1
6,6,1,4.0,1.292,1.652,0.3600000000000001,1.0,1
7,22,2,10.0,0.0,0.212,0.212,10.0,1
8,23,2,8.0,0.216,0.424,0.208,7.0,1
9,24,2,7.0,0.428,0.6,0.172,2.0,1
10,25,2,10.0,0.604,0.612,0.008,10.0,1
11,26,2,4.0,0.616,0.8,0.184,1.0,1
12,28,2,5.0,0.808,0.812,0.004,8.0,1
13,29,2,6.0,0.8160000000000001,1.464,0.6479999999999999,4.0,1
14,39,3,10.0,0.0,0.192,0.192,10.0,1
15,40,3,5.0,0.196,0.332,0.136,7.0,1
16,42,3,8.0,0.34,0.736,0.3959999999999999,8.0,1
17,43,3,9.0,0.74,1.368,0.6280000000000001,5.0,1
18,51,4,5.0,0.0,0.252,0.252,9.0,1
19,52,4,10.0,0.256,0.26,0.004,10.0,1
20,53,4,8.0,0.264,0.28,0.016,8.0,1
21,54,4,10.0,0.284,0.64,0.356,10.0,1
22,55,4,8.0,0.644,2.372,1.7279999999999998,8.0,1
23,63,5,8.0,0.0,0.372,0.372,9.0,1
24,64,5,10.0,0.376,0.38,0.004,10.0,1
25,65,5,5.0,0.384,0.4,0.016,7.0,1
26,67,5,5.0,0.408,0.448,0.0399999999999999,7.0,1
27,70,5,10.0,0.46,0.58,0.1199999999999999,10.0,1
28,71,5,2.0,0.584,1.2,0.616,8.0,1
29,107,6,10.0,0.0,0.024,0.024,10.0,1
30,110,6,9.0,0.036,0.04,0.0039999999999999,6.0,1
31,111,6,8.0,0.044,0.048,0.004,9.0,1
32,112,6,10.0,0.052,0.056,0.0039999999999999,10.0,1
33,113,6,8.0,0.06,0.068,0.008,9.0,1
34,115,6,5.0,0.076,0.268,0.192,8.0,1
35,117,6,8.0,0.276,0.468,0.192,9.0,1
36,118,6,10.0,0.472,0.48,0.0079999999999999,10.0,1
37,119,6,5.0,0.484,1.132,0.6480000000000001,8.0,1
38,141,7,8.0,0.0,1.344,1.344,8.0,1
39,155,8,8.0,0.0,0.216,0.216,7.0,1
40,156,8,10.0,0.22,0.224,0.004,10.0,1
41,157,8,5.0,0.228,0.456,0.228,9.0,1
42,158,8,10.0,0.46,0.468,0.008,10.0,1
43,159,8,2.0,0.472,1.248,0.776,8.0,1
44,172,9,10.0,0.0,0.004,0.004,10.0,1
45,173,9,8.0,0.008,0.216,0.208,8.0,1
46,174,9,10.0,0.22,0.224,0.004,10.0,1
47,175,9,5.0,0.228,0.424,0.1959999999999999,7.0,1
48,177,9,8.0,0.432,2.428,1.996,8.0,1
49,185,10,8.0,0.0,0.224,0.224,7.0,1
50,186,10,10.0,0.228,0.232,0.004,10.0,1
51,187,10,5.0,0.236,0.424,0.1879999999999999,9.0,1
52,188,10,10.0,0.428,0.432,0.004,10.0,1
53,189,10,2.0,0.436,1.296,0.8600000000000001,8.0,1
54,210,11,8.0,0.0,0.188,0.188,7.0,1
55,212,11,5.0,0.196,0.396,0.2,9.0,1
56,213,11,10.0,0.4,0.404,0.004,10.0,1
57,214,11,2.0,0.408,1.016,0.608,8.0,1
58,221,12,8.0,0.0,0.204,0.204,7.0,1
59,222,12,10.0,0.208,0.212,0.0039999999999999,10.0,1
60,223,12,5.0,0.216,0.416,0.2,9.0,1
61,224,12,10.0,0.42,0.428,0.008,10.0,1
62,225,12,2.0,0.432,1.944,1.512,8.0,1
63,233,13,8.0,0.0,0.196,0.196,8.0,1
64,234,13,10.0,0.2,0.204,0.004,10.0,1
65,235,13,5.0,0.208,0.904,0.696,9.0,1
66,236,13,4.0,0.908,0.92,0.012,1.0,1
67,238,13,4.0,0.928,1.124,0.196,1.0,1
68,239,13,5.0,1.128,1.28,0.1519999999999999,9.0,1
69,240,13,10.0,1.284,1.288,0.004,10.0,1
70,241,13,8.0,1.292,1.532,0.24,8.0,1
71,242,13,7.0,1.536,2.38,0.8439999999999999,2.0,1
72,267,14,10.0,0.0,0.04,0.04,10.0,1
73,268,14,7.0,0.044,0.06,0.016,2.0,1
74,269,14,10.0,0.064,0.072,0.008,10.0,1
75,270,14,7.0,0.076,0.084,0.008,2.0,1
76,271,14,10.0,0.088,0.256,0.168,10.0,1
77,272,14,7.0,0.26,0.272,0.012,2.0,1
78,273,14,10.0,0.276,0.28,0.004,10.0,1
79,274,14,4.0,0.284,0.296,0.0119999999999999,3.0,1
80,275,14,10.0,0.3,0.308,0.008,10.0,1
81,276,14,4.0,0.312,0.428,0.1159999999999999,3.0,1
82,277,14,10.0,0.432,0.436,0.004,10.0,1
83,278,14,7.0,0.44,0.444,0.004,2.0,1
84,281,14,10.0,0.456,1.064,0.6080000000000001,10.0,1
85,297,15,7.0,0.0,0.26,0.26,3.0,1
86,299,15,4.0,0.268,0.464,0.196,1.0,1
87,300,15,10.0,0.468,0.476,0.008,10.0,1
88,301,15,1.0,0.48,0.78,0.3,2.0,1
89,302,15,10.0,0.784,0.788,0.004,10.0,1
90,303,15,5.0,0.792,0.956,0.164,8.0,1
91,305,15,2.0,0.964,1.8,0.8360000000000001,7.0,1
92,315,16,8.0,0.0,0.196,0.196,9.0,1
93,316,16,10.0,0.2,0.208,0.008,10.0,1
94,317,16,5.0,0.212,0.436,0.224,8.0,1
95,318,16,4.0,0.44,0.8240000000000001,0.384,3.0,1
96,355,17,5.0,0.0,0.292,0.292,9.0,1
97,356,17,10.0,0.296,0.3,0.004,10.0,1
98,357,17,2.0,0.304,0.32,0.016,8.0,1
99,359,17,2.0,0.328,0.784,0.456,8.0,1
100,375,18,5.0,0.0,0.256,0.256,7.0,1
101,376,18,10.0,0.26,0.268,0.008,10.0,1
102,377,18,2.0,0.272,0.496,0.2239999999999999,8.0,1
103,378,18,3.0,0.5,0.62,0.12,5.0,1
104,380,18,3.0,0.628,0.64,0.012,5.0,1
105,381,18,10.0,0.644,0.648,0.004,10.0,1
106,382,18,3.0,0.652,0.66,0.008,5.0,1
107,383,18,10.0,0.664,0.676,0.012,10.0,1
108,384,18,3.0,0.68,0.6920000000000001,0.012,5.0,1
109,385,18,10.0,0.6960000000000001,0.7000000000000001,0.004,10.0,1
110,387,18,5.0,0.708,1.008,0.3,7.0,1
111,389,18,8.0,1.016,1.228,0.2119999999999999,9.0,1
112,390,18,7.0,1.232,1.456,0.2239999999999999,3.0,1
113,412,19,5.0,0.0,0.264,0.264,8.0,1
114,413,19,10.0,0.268,0.272,0.004,10.0,1
115,414,19,2.0,0.276,0.428,0.1519999999999999,9.0,1
116,415,19,10.0,0.432,0.436,0.004,10.0,1
117,416,19,5.0,0.44,0.624,0.184,8.0,1
118,417,19,4.0,0.628,0.632,0.004,3.0,1
119,418,19,5.0,0.636,0.764,0.128,8.0,1
120,419,19,10.0,0.768,0.804,0.036,10.0,1
121,420,19,5.0,0.808,0.8160000000000001,0.008,8.0,1
122,421,19,10.0,0.8200000000000001,0.8320000000000001,0.012,10.0,1
123,422,19,5.0,0.836,0.852,0.016,8.0,1
124,444,20,8.0,0.0,0.224,0.224,7.0,1
125,445,20,10.0,0.228,0.232,0.004,10.0,1
126,446,20,5.0,0.236,0.492,0.256,8.0,1
127,448,20,6.0,0.5,0.748,0.248,4.0,1
128,483,21,10.0,0.0,0.152,0.152,10.0,1
129,484,21,5.0,0.156,0.396,0.24,7.0,1
130,485,21,10.0,0.4,0.408,0.008,10.0,1
131,486,21,3.0,0.412,0.936,0.524,6.0,1
132,487,21,2.0,0.94,1.948,1.008,9.0,1
133,506,22,8.0,0.0,0.084,0.084,8.0,1
134,507,22,10.0,0.088,0.092,0.004,10.0,1
135,508,22,5.0,0.096,0.328,0.232,7.0,1
136,509,22,4.0,0.332,0.344,0.012,3.0,1
137,510,22,5.0,0.348,0.356,0.0079999999999999,7.0,1
138,511,22,4.0,0.36,0.5720000000000001,0.212,3.0,1
139,513,22,5.0,0.58,0.8,0.22,7.0,1
140,533,23,5.0,0.0,0.048,0.048,7.0,1
141,534,23,10.0,0.052,0.06,0.0079999999999999,10.0,1
142,536,23,10.0,0.068,0.212,0.144,10.0,1
143,538,23,10.0,0.22,0.224,0.004,10.0,1
144,539,23,5.0,0.228,0.3,0.0719999999999999,7.0,1
145,540,23,10.0,0.304,0.308,0.004,10.0,1
146,541,23,8.0,0.312,0.544,0.232,9.0,1
147,542,23,7.0,0.548,0.716,0.1679999999999999,2.0,1
148,543,23,8.0,0.72,0.764,0.044,9.0,1
149,544,23,9.0,0.768,0.956,0.188,6.0,1
150,545,23,10.0,0.96,0.964,0.004,10.0,1
151,546,23,6.0,0.968,1.292,0.324,5.0,1
152,547,23,10.0,1.296,1.3,0.004,10.0,1
153,548,23,9.0,1.304,1.6,0.296,6.0,1
154,549,23,8.0,1.604,1.992,0.3879999999999999,9.0,1
155,563,24,8.0,0.0,0.236,0.236,9.0,1
156,564,24,10.0,0.24,0.244,0.004,10.0,1
157,565,24,5.0,0.248,0.432,0.184,8.0,1
158,566,24,6.0,0.436,2.024,1.588,6.0,1
159,581,25,8.0,0.0,0.124,0.124,7.0,1
160,582,25,10.0,0.128,0.132,0.004,10.0,1
161,583,25,5.0,0.136,0.312,0.176,8.0,1
162,584,25,4.0,0.316,0.532,0.216,1.0,1
163,585,25,5.0,0.536,0.548,0.012,8.0,1
164,586,25,6.0,0.552,1.364,0.812,5.0,1
165,598,26,5.0,0.0,0.016,0.016,7.0,1
166,600,26,10.0,0.024,0.032,0.008,10.0,1
167,601,26,4.0,0.036,0.224,0.188,1.0,1
168,602,26,5.0,0.228,0.232,0.004,7.0,1
169,603,26,6.0,0.236,0.548,0.312,5.0,1
170,605,26,9.0,0.556,0.92,0.364,6.0,1
171,606,26,8.0,0.924,1.104,0.18,9.0,1
172,619,27,8.0,0.0,0.088,0.088,9.0,1
173,620,27,10.0,0.092,0.096,0.004,10.0,1
174,621,27,5.0,0.1,0.324,0.224,8.0,1
175,622,27,10.0,0.328,0.516,0.188,10.0,1
176,623,27,8.0,0.52,1.556,1.036,9.0,1
177,640,28,8.0,0.0,0.208,0.208,9.0,1
178,642,28,8.0,0.216,0.8320000000000001,0.6160000000000001,9.0,1
179,643,28,9.0,0.836,1.604,0.7680000000000001,5.0,1
180,651,29,8.0,0.0,0.296,0.296,7.0,1
181,652,29,9.0,0.3,0.524,0.224,5.0,1
182,653,29,10.0,0.528,0.532,0.004,10.0,1
183,654,29,6.0,0.536,0.892,0.356,4.0,1
184,655,29,10.0,0.896,0.904,0.008,10.0,1
185,667,30,8.0,0.0,0.104,0.104,7.0,1
186,668,30,10.0,0.108,0.112,0.004,10.0,1
187,669,30,5.0,0.116,0.12,0.0039999999999999,8.0,1
188,671,30,6.0,0.128,0.912,0.784,5.0,1
189,672,30,5.0,0.916,0.928,0.012,8.0,1
190,673,30,4.0,0.932,1.148,0.216,2.0,1
191,674,30,5.0,1.152,1.516,0.3639999999999999,8.0,1
192,688,31,5.0,0.0,0.204,0.204,8.0,1
193,689,31,10.0,0.208,0.212,0.0039999999999999,10.0,1
194,690,31,8.0,0.216,0.408,0.192,7.0,1
195,692,31,6.0,0.416,0.872,0.4559999999999999,5.0,1
196,713,32,5.0,0.0,0.176,0.176,9.0,1
197,714,32,6.0,0.18,0.188,0.008,5.0,1
198,715,32,10.0,0.192,0.196,0.004,10.0,1
199,716,32,6.0,0.2,0.384,0.184,5.0,1
200,717,32,10.0,0.388,0.392,0.004,10.0,1
201,718,32,9.0,0.396,1.56,1.164,6.0,1
202,730,33,6.0,0.0,0.5,0.5,4.0,1
203,733,33,6.0,0.512,0.616,0.1039999999999999,4.0,1
204,734,33,10.0,0.62,0.632,0.012,10.0,1
205,735,33,5.0,0.636,0.6880000000000001,0.052,9.0,1
206,736,33,10.0,0.6920000000000001,0.72,0.0279999999999999,10.0,1
207,737,33,6.0,0.724,0.752,0.028,4.0,1
208,738,33,5.0,0.756,1.052,0.296,9.0,1
209,750,34,10.0,0.0,0.136,0.136,10.0,1
210,751,34,6.0,0.14,0.352,0.2119999999999999,5.0,1
211,752,34,10.0,0.356,0.364,0.008,10.0,1
212,753,34,3.0,0.368,0.88,0.512,6.0,1
213,775,35,5.0,0.0,0.16,0.16,8.0,1
214,777,35,10.0,0.168,0.176,0.0079999999999999,10.0,1
215,778,35,3.0,0.18,0.192,0.012,5.0,1
216,779,35,10.0,0.196,0.2,0.004,10.0,1
