Trial,Block,Subj,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,TotalLookingTime
1,1,23,0.0,0.09350649350649354,0.0,0.0,0.2363636363636365,0.0,0.6493506493506491,0.0,0.0,0.020779220779220772,1.5400000000000005
1,1,26,0.0,0.0,0.14984709480122332,0.0,0.0,0.17431192660550437,0.3608562691131498,0.0,0.0,0.3149847094801226,1.3079999999999998
1,1,27,0.0,0.0,0.3760504201680669,0.0,0.0021008403361344533,0.0,0.0,0.0,0.5420168067226895,0.07983193277310922,1.9040000000000004
1,1,28,0.14962593516209455,0.0,0.0,0.0,0.12219451371571075,0.0,0.0,0.0,0.3915211970074812,0.3366583541147134,1.6040000000000005
1,1,29,0.0,0.0,0.08163265306122448,0.0,0.15510204081632703,0.0,0.0,0.0,0.6612244897959184,0.1020408163265301,0.9800000000000001
1,1,30,0.0,0.0,0.7549668874172193,0.23841059602648923,0.0,0.0,0.0,0.0,0.0,0.006622516556291386,0.6040000000000004
1,1,31,0.0,0.2646239554317547,0.0,0.0,0.6490250696378831,0.0,0.0,0.0,0.0,0.08635097493036209,1.4360000000000004
1,1,34,0.0,0.46097560975609725,0.0,0.004878048780487803,0.0,0.0,0.1951219512195123,0.0,0.16829268292682933,0.17073170731707324,1.6400000000000006
1,1,35,0.002551020408163265,0.23979591836734707,0.0,0.0,0.443877551020408,0.17091836734693888,0.0,0.12499999999999982,0.00510204081632653,0.012755102040816327,1.568
1,1,36,0.0,0.145907473309609,0.0,0.0,0.0,0.597864768683274,0.0,0.021352313167259784,0.0,0.23487544483985728,1.124
1,1,37,0.0,0.11042944785276083,0.006134969325153375,0.0,0.174846625766871,0.4601226993865032,0.0,0.1196319018404909,0.0,0.12883435582822056,1.3039999999999998
1,1,38,0.21212121212121202,0.0,0.0,0.0,0.04646464646464671,0.48282828282828294,0.0,0.0,0.12525252525252506,0.1333333333333332,1.9800000000000004
1,1,39,0.0,0.28096676737160137,0.0,0.0,0.1691842900302112,0.0,0.0,0.0,0.5498489425981874,0.0,1.3240000000000003
1,1,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008
