Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
9,1,1.0,2.3000000000000003,2.708,0.4079999999999999,5.0,1
10,1,2.0,2.712,3.216,0.504,2.0,1
11,1,10.0,3.22,3.228,0.008,10.0,1
12,1,5.0,3.232,3.272,0.04,3.0,1
14,1,4.0,3.28,4.0120000000000005,0.7320000000000002,6.0,1
23,2,4.0,1.88,2.544,0.6639999999999999,6.0,1
24,2,5.0,2.548,2.564,0.016,1.0,1
25,2,6.0,2.568,2.572,0.004,8.0,1
26,2,5.0,2.576,3.3160000000000003,0.7400000000000002,1.0,1
27,2,6.0,3.3200000000000003,3.336,0.0159999999999995,8.0,1
28,2,10.0,3.34,3.348,0.008,10.0,1
29,2,10.0,3.504,3.576,0.072,10.0,1
30,2,6.0,3.58,3.656,0.076,8.0,1
31,2,5.0,3.66,4.008,0.3479999999999998,1.0,1
36,3,1.0,2.424,3.016,0.5920000000000001,4.0,1
37,3,2.0,3.02,3.236,0.2160000000000002,3.0,1
38,3,3.0,3.24,3.248,0.008,8.0,1
39,3,10.0,3.252,3.26,0.008,10.0,1
40,3,10.0,3.472,3.524,0.052,10.0,1
41,3,6.0,3.528,3.584,0.056,9.0,1
42,3,5.0,3.588,3.752,0.1640000000000001,2.0,1
43,3,10.0,3.756,4.0120000000000005,0.2560000000000002,10.0,1
47,4,10.0,0.892,0.904,0.012,10.0,1
48,4,2.0,0.908,1.232,0.3239999999999999,1.0,1
49,4,10.0,1.236,1.252,0.016,10.0,1
50,4,5.0,1.256,2.3040000000000003,1.0480000000000005,2.0,1
51,4,4.0,2.308,2.524,0.2160000000000002,6.0,1
52,4,5.0,2.528,2.572,0.044,2.0,1
53,4,10.0,2.576,2.584,0.008,10.0,1
56,4,6.0,2.596,2.68,0.084,7.0,1
57,4,10.0,2.684,2.696,0.012,10.0,1
58,4,5.0,2.7,2.716,0.016,2.0,1
60,4,5.0,2.724,3.472,0.7479999999999998,2.0,1
61,4,6.0,3.476,3.484,0.008,7.0,1
62,4,10.0,3.488,3.492,0.004,10.0,1
63,4,10.0,3.708,3.76,0.052,10.0,1
64,4,6.0,3.764,3.82,0.056,7.0,1
