,Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
0,0,1,10.0,0.0,0.004,0.004,10.0,1
1,1,1,4.0,0.008,0.34,0.332,5.0,1
2,2,1,10.0,0.344,0.388,0.0439999999999999,10.0,1
3,3,1,5.0,0.392,1.1,0.7080000000000001,1.0,1
4,18,2,7.0,0.0,0.144,0.144,6.0,1
5,19,2,10.0,0.148,0.152,0.004,10.0,1
6,20,2,7.0,0.156,0.164,0.008,6.0,1
7,21,2,10.0,0.168,0.172,0.004,10.0,1
8,23,2,10.0,0.18,0.196,0.016,10.0,1
9,25,2,10.0,0.204,0.4,0.196,10.0,1
10,26,2,8.0,0.404,1.252,0.848,3.0,1
11,41,3,10.0,0.0,0.272,0.272,10.0,1
12,42,3,5.0,0.276,0.356,0.0799999999999999,1.0,1
13,43,3,10.0,0.36,0.364,0.004,10.0,1
14,44,3,8.0,0.368,1.456,1.088,3.0,1
15,51,4,8.0,0.0,0.46,0.46,2.0,1
16,53,4,5.0,0.468,0.472,0.004,3.0,1
17,54,4,10.0,0.476,0.668,0.192,10.0,1
18,55,4,3.0,0.672,0.676,0.004,7.0,1
19,56,4,10.0,0.68,0.684,0.004,10.0,1
20,57,4,2.0,0.6880000000000001,0.704,0.0159999999999999,1.0,1
21,59,4,5.0,0.712,1.108,0.3960000000000001,3.0,1
22,75,5,5.0,0.0,0.3,0.3,2.0,1
23,76,5,10.0,0.304,0.308,0.004,10.0,1
24,77,5,8.0,0.312,0.472,0.16,1.0,1
25,78,5,10.0,0.476,0.48,0.0039999999999999,10.0,1
26,79,5,5.0,0.484,0.488,0.004,2.0,1
27,81,5,2.0,0.496,1.06,0.5640000000000001,3.0,1
28,89,6,10.0,0.0,0.212,0.212,10.0,1
29,90,6,2.0,0.216,0.284,0.068,1.0,1
30,92,6,5.0,0.292,0.296,0.004,3.0,1
31,93,6,10.0,0.3,0.444,0.144,10.0,1
32,94,6,8.0,0.448,1.996,1.548,2.0,1
33,107,7,5.0,0.0,0.256,0.256,3.0,1
34,108,7,10.0,0.26,0.264,0.004,10.0,1
35,109,7,8.0,0.268,0.372,0.1039999999999999,2.0,1
36,110,7,10.0,0.376,0.38,0.004,10.0,1
37,111,7,5.0,0.384,2.528,2.144,3.0,1
38,125,8,10.0,0.0,0.004,0.004,10.0,1
39,126,8,5.0,0.008,0.036,0.028,2.0,1
40,127,8,10.0,0.04,0.068,0.028,10.0,1
41,128,8,4.0,0.072,0.088,0.0159999999999999,4.0,1
42,130,8,4.0,0.096,0.124,0.0279999999999999,4.0,1
43,131,8,10.0,0.128,0.148,0.0199999999999999,10.0,1
44,132,8,5.0,0.152,0.32,0.168,2.0,1
45,133,8,10.0,0.324,0.328,0.004,10.0,1
46,134,8,8.0,0.332,0.496,0.1639999999999999,1.0,1
47,138,8,2.0,0.512,1.072,0.56,3.0,1
48,143,9,5.0,0.0,0.264,0.264,3.0,1
49,144,9,10.0,0.268,0.36,0.0919999999999999,10.0,1
50,145,9,5.0,0.364,0.756,0.392,3.0,1
51,155,10,5.0,0.0,0.492,0.492,3.0,1
52,162,11,5.0,0.0,0.272,0.272,2.0,1
53,163,11,10.0,0.276,0.28,0.004,10.0,1
54,164,11,8.0,0.284,2.48,2.196,3.0,1
55,176,12,5.0,0.0,0.428,0.428,2.0,1
56,178,12,2.0,0.436,0.5760000000000001,0.14,3.0,1
57,179,12,10.0,0.58,0.592,0.012,10.0,1
58,180,12,3.0,0.596,0.744,0.148,9.0,1
59,181,12,2.0,0.748,2.412,1.664,3.0,1
60,202,13,5.0,0.0,0.368,0.368,3.0,1
61,204,13,8.0,0.376,0.492,0.1159999999999999,2.0,1
62,206,13,5.0,0.5,0.9,0.4,3.0,1
63,218,14,5.0,0.0,0.5,0.5,3.0,1
64,220,14,2.0,0.508,0.66,0.152,2.0,1
65,222,14,5.0,0.668,1.116,0.448,3.0,1
66,232,15,5.0,0.0,0.264,0.264,1.0,1
67,233,15,10.0,0.268,0.272,0.004,10.0,1
68,234,15,2.0,0.276,0.516,0.24,3.0,1
69,235,15,10.0,0.52,0.528,0.008,10.0,1
70,236,15,3.0,0.532,0.952,0.42,9.0,1
71,249,16,5.0,0.0,0.32,0.32,2.0,1
72,251,16,2.0,0.328,0.364,0.0359999999999999,1.0,1
73,253,16,5.0,0.372,0.376,0.004,2.0,1
74,254,16,10.0,0.38,0.44,0.06,10.0,1
75,255,16,8.0,0.444,0.452,0.008,3.0,1
76,256,16,10.0,0.456,0.532,0.076,10.0,1
77,257,16,8.0,0.536,0.544,0.008,3.0,1
78,258,16,10.0,0.548,0.68,0.132,10.0,1
79,259,16,8.0,0.684,0.6880000000000001,0.004,3.0,1
80,261,16,9.0,0.6960000000000001,0.7000000000000001,0.004,7.0,1
81,263,16,9.0,0.708,0.96,0.252,7.0,1
82,264,16,10.0,0.964,0.984,0.02,10.0,1
83,294,17,5.0,0.0,0.896,0.896,3.0,1
84,299,18,5.0,0.0,0.264,0.264,2.0,1
85,300,18,10.0,0.268,0.272,0.004,10.0,1
86,301,18,2.0,0.276,0.44,0.1639999999999999,1.0,1
87,302,18,10.0,0.444,0.448,0.004,10.0,1
88,304,18,10.0,0.456,0.46,0.004,10.0,1
89,305,18,8.0,0.464,0.636,0.172,3.0,1
90,306,18,10.0,0.64,0.644,0.004,10.0,1
91,308,18,10.0,0.652,0.672,0.02,10.0,1
92,309,18,9.0,0.676,0.8240000000000001,0.148,9.0,1
93,337,19,5.0,0.0,0.28,0.28,2.0,1
94,339,19,8.0,0.288,2.364,2.076,3.0,1
95,348,20,5.0,0.0,0.228,0.228,1.0,1
96,349,20,10.0,0.232,0.236,0.004,10.0,1
97,350,20,8.0,0.24,0.388,0.148,2.0,1
98,352,20,5.0,0.396,0.404,0.008,1.0,1
99,353,20,10.0,0.408,0.5720000000000001,0.164,10.0,1
100,354,20,3.0,0.5760000000000001,0.584,0.0079999999999998,9.0,1
101,355,20,10.0,0.588,0.592,0.004,10.0,1
102,356,20,2.0,0.596,0.628,0.032,3.0,1
103,357,20,10.0,0.632,0.644,0.012,10.0,1
104,358,20,3.0,0.648,0.88,0.2319999999999999,9.0,1
105,369,21,10.0,0.0,0.172,0.172,10.0,1
106,370,21,8.0,0.176,0.3,0.124,2.0,1
107,372,21,5.0,0.308,0.876,0.5680000000000001,1.0,1
108,373,21,10.0,0.88,0.888,0.008,10.0,1
109,374,21,2.0,0.892,1.296,0.404,3.0,1
110,375,21,3.0,1.3,1.536,0.236,7.0,1
111,383,22,4.0,0.0,0.328,0.328,6.0,1
112,384,22,10.0,0.332,0.336,0.004,10.0,1
113,385,22,7.0,0.34,0.352,0.0119999999999999,4.0,1
114,386,22,10.0,0.356,0.36,0.004,10.0,1
115,387,22,7.0,0.364,0.616,0.252,4.0,1
116,389,22,8.0,0.624,1.104,0.4800000000000001,3.0,1
117,390,22,9.0,1.108,1.116,0.008,9.0,1
118,391,22,10.0,1.12,1.124,0.004,10.0,1
119,392,22,10.0,1.224,1.252,0.028,10.0,1
120,393,22,8.0,1.256,1.268,0.012,3.0,1
121,394,22,7.0,1.272,2.448,1.176,4.0,1
122,401,23,3.0,0.0,0.2,0.2,9.0,1
123,402,23,10.0,0.204,0.208,0.004,10.0,1
124,403,23,6.0,0.212,0.22,0.008,8.0,1
125,404,23,10.0,0.224,0.288,0.064,10.0,1
126,405,23,6.0,0.292,0.84,0.548,8.0,1
127,420,24,5.0,0.0,0.264,0.264,3.0,1
128,421,24,10.0,0.268,0.448,0.18,10.0,1
129,422,24,5.0,0.452,0.456,0.004,3.0,1
130,424,24,8.0,0.464,0.472,0.008,1.0,1
131,425,24,10.0,0.476,0.48,0.0039999999999999,10.0,1
132,426,24,8.0,0.484,0.724,0.24,1.0,1
133,428,24,5.0,0.732,0.916,0.184,3.0,1
134,453,25,5.0,0.0,0.268,0.268,1.0,1
135,454,25,10.0,0.272,0.276,0.004,10.0,1
136,455,25,8.0,0.28,0.292,0.0119999999999999,2.0,1
137,456,25,10.0,0.296,0.336,0.04,10.0,1
138,457,25,8.0,0.34,0.424,0.0839999999999999,2.0,1
139,459,25,5.0,0.432,0.436,0.004,1.0,1
140,461,25,2.0,0.444,0.604,0.1599999999999999,3.0,1
141,499,27,10.0,0.0,0.172,0.172,10.0,1
142,500,27,1.0,0.176,2.248,2.072,6.0,1
143,516,28,5.0,0.0,0.276,0.276,3.0,1
144,517,28,4.0,0.28,0.496,0.2159999999999999,4.0,1
145,518,28,5.0,0.5,0.512,0.012,3.0,1
146,519,28,6.0,0.516,1.328,0.812,7.0,1
147,534,29,5.0,0.0,0.204,0.204,1.0,1
148,536,29,6.0,0.212,0.496,0.284,8.0,1
149,537,29,5.0,0.5,1.604,1.104,1.0,1
150,543,30,5.0,0.0,0.24,0.24,2.0,1
151,544,30,6.0,0.244,0.444,0.2,9.0,1
152,545,30,5.0,0.448,0.456,0.008,2.0,1
153,547,30,4.0,0.464,0.804,0.34,5.0,1
154,548,30,5.0,0.808,0.8200000000000001,0.012,2.0,1
155,549,30,6.0,0.8240000000000001,1.26,0.4359999999999999,9.0,1
156,550,30,5.0,1.264,1.72,0.4559999999999999,2.0,1
157,565,31,5.0,0.0,0.348,0.348,2.0,1
158,566,31,10.0,0.352,0.356,0.004,10.0,1
159,567,31,6.0,0.36,0.424,0.064,9.0,1
160,568,31,10.0,0.428,0.66,0.232,10.0,1
161,589,32,10.0,0.0,0.236,0.236,10.0,1
162,590,32,5.0,0.24,0.256,0.016,1.0,1
163,591,32,10.0,0.26,0.272,0.012,10.0,1
164,592,32,8.0,0.276,0.508,0.2319999999999999,3.0,1
165,594,32,10.0,0.516,0.66,0.144,10.0,1
166,599,33,5.0,0.0,0.212,0.212,1.0,1
167,600,33,10.0,0.216,0.22,0.004,10.0,1
168,601,33,2.0,0.224,0.496,0.272,3.0,1
169,602,33,10.0,0.5,0.512,0.012,10.0,1
170,604,33,6.0,0.52,0.904,0.384,8.0,1
171,605,33,10.0,0.908,0.916,0.008,10.0,1
172,606,33,3.0,0.92,0.928,0.008,7.0,1
173,607,33,10.0,0.932,0.944,0.012,10.0,1
174,608,33,2.0,0.948,1.108,0.16,3.0,1
175,609,33,10.0,1.112,1.116,0.004,10.0,1
176,610,33,5.0,1.12,1.14,0.02,1.0,1
177,612,33,6.0,1.148,1.172,0.0239999999999998,8.0,1
178,613,33,10.0,1.176,1.184,0.008,10.0,1
179,614,33,5.0,1.188,1.22,0.032,1.0,1
180,616,33,5.0,1.228,2.424,1.196,1.0,1
181,631,34,5.0,0.0,0.476,0.476,2.0,1
182,633,34,8.0,0.484,0.58,0.0959999999999999,3.0,1
183,634,34,10.0,0.584,0.592,0.008,10.0,1
184,635,34,9.0,0.596,0.736,0.14,7.0,1
185,639,34,3.0,0.752,0.76,0.008,8.0,1
186,640,34,10.0,0.764,0.772,0.008,10.0,1
187,641,34,3.0,0.776,1.392,0.6160000000000001,8.0,1
188,652,35,5.0,0.0,0.264,0.264,1.0,1
189,653,35,10.0,0.268,0.272,0.004,10.0,1
190,654,35,8.0,0.276,0.62,0.344,3.0,1
191,655,35,10.0,0.624,0.636,0.012,10.0,1
192,656,35,9.0,0.64,0.88,0.24,8.0,1
193,657,35,8.0,0.884,0.912,0.028,3.0,1
194,658,35,10.0,0.916,0.92,0.004,10.0,1
195,659,35,7.0,0.924,2.496,1.572,6.0,1
196,675,36,5.0,0.0,0.508,0.508,3.0,1
197,676,36,10.0,0.512,0.516,0.004,10.0,1
198,677,36,8.0,0.52,0.62,0.0999999999999999,2.0,1
