,Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
0,0,1,5.0,0.0,0.5640000000000001,0.5640000000000001,9.0,1
1,1,1,4.0,0.5680000000000001,0.728,0.1599999999999999,3.0,1
2,2,1,10.0,0.732,0.8,0.068,10.0,1
3,3,1,5.0,0.804,1.156,0.3519999999999998,9.0,1
4,69,3,10.0,0.0,0.308,0.308,10.0,1
5,71,3,8.0,0.316,0.46,0.144,7.0,1
6,73,3,5.0,0.468,0.48,0.0119999999999999,8.0,1
7,74,3,10.0,0.484,0.488,0.004,10.0,1
8,77,3,2.0,0.5,1.928,1.428,9.0,1
9,101,4,8.0,0.004,0.012,0.008,7.0,1
10,102,4,10.0,0.016,0.02,0.004,10.0,1
11,103,4,5.0,0.024,0.192,0.168,8.0,1
12,105,4,4.0,0.2,0.264,0.064,3.0,1
13,107,4,4.0,0.272,0.276,0.004,3.0,1
14,109,4,5.0,0.284,0.292,0.0079999999999999,8.0,1
15,111,4,5.0,0.3,0.372,0.072,8.0,1
16,113,4,2.0,0.38,0.6920000000000001,0.312,9.0,1
17,115,4,1.0,0.7000000000000001,0.712,0.0119999999999999,1.0,1
18,116,4,10.0,0.716,0.724,0.008,10.0,1
19,117,4,1.0,0.728,0.736,0.008,1.0,1
20,118,4,10.0,0.74,0.764,0.024,10.0,1
21,119,4,2.0,0.768,0.868,0.0999999999999999,9.0,1
22,120,4,10.0,0.872,0.956,0.084,10.0,1
23,121,4,2.0,0.96,1.524,0.5640000000000001,9.0,1
24,169,5,10.0,0.0,0.212,0.212,10.0,1
25,170,5,4.0,0.216,0.484,0.268,1.0,1
26,171,5,10.0,0.488,0.492,0.004,10.0,1
27,172,5,1.0,0.496,2.4,1.904,3.0,1
28,190,6,5.0,0.0,0.008,0.008,7.0,1
29,191,6,10.0,0.012,0.268,0.256,10.0,1
30,192,6,5.0,0.272,0.392,0.12,7.0,1
31,194,6,10.0,0.4,0.404,0.004,10.0,1
32,195,6,10.0,0.5,0.516,0.016,10.0,1
33,196,6,9.0,0.52,0.548,0.028,5.0,1
34,197,6,8.0,0.552,1.108,0.556,9.0,1
35,198,6,7.0,1.112,1.396,0.284,3.0,1
36,199,6,8.0,1.4,1.404,0.004,9.0,1
37,202,6,10.0,1.528,1.54,0.012,10.0,1
38,203,6,9.0,1.544,1.556,0.012,5.0,1
39,205,6,8.0,1.564,1.592,0.028,9.0,1
40,206,6,7.0,1.596,2.396,0.7999999999999998,3.0,1
41,224,7,8.0,0.0,0.252,0.252,8.0,1
42,225,7,10.0,0.256,0.26,0.004,10.0,1
43,226,7,5.0,0.264,0.412,0.148,7.0,1
44,228,7,3.0,0.42,0.596,0.176,5.0,1
45,230,7,2.0,0.604,0.616,0.012,9.0,1
46,231,7,1.0,0.62,1.024,0.404,1.0,1
47,233,7,4.0,1.032,1.056,0.024,3.0,1
48,234,7,10.0,1.06,1.08,0.02,10.0,1
49,235,7,4.0,1.084,1.1,0.016,3.0,1
50,236,7,10.0,1.104,1.168,0.0639999999999998,10.0,1
51,237,7,7.0,1.172,1.292,0.1200000000000001,2.0,1
52,239,7,4.0,1.3,1.54,0.24,3.0,1
53,241,7,2.0,1.548,1.748,0.1999999999999999,9.0,1
54,243,7,3.0,1.756,2.416,0.6599999999999999,5.0,1
55,256,8,4.0,0.0,0.308,0.308,1.0,1
56,257,8,10.0,0.312,0.468,0.156,10.0,1
57,258,8,5.0,0.472,0.652,0.18,7.0,1
58,260,8,8.0,0.66,2.332,1.6719999999999997,9.0,1
59,278,9,10.0,0.0,0.216,0.216,10.0,1
60,279,9,1.0,0.22,0.396,0.176,1.0,1
61,281,9,4.0,0.404,2.548,2.144,3.0,1
62,288,10,5.0,0.0,0.292,0.292,8.0,1
63,290,10,2.0,0.3,0.56,0.26,9.0,1
64,292,10,10.0,0.5680000000000001,0.584,0.0159999999999999,10.0,1
65,293,10,3.0,0.588,0.596,0.008,4.0,1
66,294,10,10.0,0.6,0.852,0.252,10.0,1
67,295,10,3.0,0.856,0.864,0.008,4.0,1
68,297,10,5.0,0.872,0.88,0.008,8.0,1
69,298,10,10.0,0.884,0.892,0.008,10.0,1
70,299,10,5.0,0.896,1.032,0.136,8.0,1
71,300,10,10.0,1.036,1.04,0.004,10.0,1
72,301,10,9.0,1.044,1.252,0.2079999999999999,6.0,1
73,303,10,10.0,1.4,1.44,0.0399999999999998,10.0,1
74,304,10,9.0,1.444,1.88,0.4360000000000001,6.0,1
75,323,11,2.0,0.0,0.172,0.172,7.0,1
76,324,11,10.0,0.176,0.208,0.032,10.0,1
77,325,11,2.0,0.212,2.38,2.168,7.0,1
