,Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
0,0,1,10.0,0.0,0.008,0.008,10.0,1
1,1,1,4.0,0.012,0.044,0.032,2.0,1
2,3,1,5.0,0.052,0.12,0.0679999999999999,9.0,1
3,4,1,4.0,0.124,0.152,0.0279999999999999,2.0,1
4,5,1,10.0,0.156,0.16,0.004,10.0,1
5,6,1,5.0,0.164,0.284,0.12,9.0,1
6,7,1,4.0,0.288,0.308,0.0199999999999999,2.0,1
7,8,1,10.0,0.312,0.664,0.352,10.0,1
8,9,1,1.0,0.668,0.888,0.2199999999999999,3.0,1
9,11,1,4.0,0.896,0.904,0.008,2.0,1
10,12,1,5.0,0.908,0.96,0.0519999999999999,9.0,1
11,27,2,5.0,0.0,0.256,0.256,7.0,1
12,28,2,10.0,0.26,0.264,0.004,10.0,1
13,29,2,2.0,0.268,0.412,0.144,8.0,1
14,31,2,5.0,0.42,0.428,0.008,7.0,1
15,33,2,8.0,0.436,0.44,0.004,9.0,1
16,34,2,9.0,0.444,0.72,0.2759999999999999,4.0,1
17,35,2,8.0,0.724,1.048,0.324,9.0,1
18,37,2,9.0,1.056,1.46,0.4039999999999999,4.0,1
19,45,3,3.0,0.0,0.048,0.048,6.0,1
20,46,3,10.0,0.052,0.312,0.26,10.0,1
21,49,3,2.0,0.324,0.476,0.152,8.0,1
22,51,3,5.0,0.484,0.496,0.012,7.0,1
23,52,3,6.0,0.5,0.66,0.16,4.0,1
24,53,3,10.0,0.664,0.668,0.004,10.0,1
25,54,3,9.0,0.672,1.08,0.408,5.0,1
26,70,4,6.0,0.0,0.276,0.276,4.0,1
27,71,4,10.0,0.28,0.284,0.004,10.0,1
28,72,4,3.0,0.288,3.64,3.3520000000000003,5.0,1
29,75,5,10.0,0.0,0.196,0.196,10.0,1
30,76,5,5.0,0.2,0.216,0.0159999999999999,7.0,1
31,77,5,10.0,0.22,0.452,0.232,10.0,1
32,78,5,6.0,0.456,2.648,2.192,5.0,1
33,86,6,3.0,0.0,2.624,2.624,5.0,1
34,95,7,8.0,0.0,0.264,0.264,7.0,1
35,96,7,9.0,0.268,0.364,0.0959999999999999,6.0,1
36,98,7,6.0,0.372,1.572,1.2000000000000002,5.0,1
37,112,8,5.0,0.0,0.072,0.072,7.0,1
38,113,8,6.0,0.076,0.296,0.2199999999999999,4.0,1
39,114,8,10.0,0.3,0.304,0.004,10.0,1
40,115,8,9.0,0.308,1.016,0.708,5.0,1
41,131,9,5.0,0.0,0.276,0.276,9.0,1
42,132,9,6.0,0.28,0.436,0.1559999999999999,4.0,1
43,133,9,10.0,0.44,0.444,0.004,10.0,1
44,134,9,9.0,0.448,1.004,0.556,5.0,1
45,148,10,6.0,0.0,0.032,0.032,4.0,1
46,149,10,5.0,0.036,0.072,0.036,7.0,1
47,150,10,6.0,0.076,0.248,0.172,4.0,1
48,152,10,3.0,0.256,0.928,0.672,5.0,1
49,174,11,6.0,0.0,0.24,0.24,6.0,1
50,175,11,10.0,0.244,0.248,0.004,10.0,1
51,176,11,9.0,0.252,0.372,0.12,4.0,1
52,178,11,6.0,0.38,0.388,0.008,6.0,1
53,179,11,3.0,0.392,0.924,0.532,5.0,1
54,188,12,8.0,0.0,0.256,0.256,8.0,1
55,191,12,6.0,0.268,0.28,0.012,4.0,1
56,192,12,10.0,0.284,0.296,0.0119999999999999,10.0,1
57,193,12,6.0,0.3,0.304,0.004,4.0,1
58,194,12,10.0,0.308,0.364,0.0559999999999999,10.0,1
59,195,12,6.0,0.368,0.372,0.004,4.0,1
60,196,12,10.0,0.376,0.44,0.064,10.0,1
61,197,12,3.0,0.444,1.212,0.768,5.0,1
62,212,13,5.0,0.0,0.016,0.016,8.0,1
63,213,13,10.0,0.02,0.024,0.004,10.0,1
64,214,13,8.0,0.028,0.04,0.012,9.0,1
65,215,13,10.0,0.044,0.204,0.16,10.0,1
66,216,13,8.0,0.208,0.212,0.0039999999999999,9.0,1
67,217,13,10.0,0.216,0.24,0.0239999999999999,10.0,1
68,218,13,8.0,0.244,0.252,0.008,9.0,1
69,219,13,9.0,0.256,0.34,0.084,4.0,1
70,221,13,6.0,0.348,0.592,0.2439999999999999,5.0,1
71,222,13,5.0,0.596,0.98,0.384,8.0,1
72,226,14,10.0,0.0,0.26,0.26,10.0,1
73,227,14,6.0,0.264,0.276,0.012,6.0,1
74,228,14,10.0,0.28,0.284,0.004,10.0,1
75,229,14,3.0,0.288,0.292,0.0039999999999999,5.0,1
76,231,14,3.0,0.3,2.544,2.244,5.0,1
77,244,15,6.0,0.0,0.96,0.96,5.0,1
78,269,16,3.0,0.0,0.252,0.252,6.0,1
79,270,16,10.0,0.256,0.264,0.008,10.0,1
80,271,16,6.0,0.268,0.5680000000000001,0.3,5.0,1
81,297,17,3.0,0.0,0.232,0.232,6.0,1
82,299,17,6.0,0.24,0.388,0.148,4.0,1
83,301,17,9.0,0.396,1.076,0.68,5.0,1
84,321,18,5.0,0.0,0.216,0.216,9.0,1
85,322,18,6.0,0.22,0.344,0.124,6.0,1
86,324,18,9.0,0.352,1.036,0.684,5.0,1
87,344,19,6.0,0.0,0.24,0.24,4.0,1
88,345,19,10.0,0.244,0.248,0.004,10.0,1
89,346,19,3.0,0.252,0.496,0.244,5.0,1
90,366,20,10.0,0.0,0.076,0.076,10.0,1
91,367,20,6.0,0.08,0.092,0.0119999999999999,6.0,1
92,368,20,10.0,0.096,0.256,0.16,10.0,1
93,371,20,9.0,0.268,0.324,0.0559999999999999,4.0,1
94,373,20,6.0,0.332,0.34,0.008,6.0,1
95,375,20,3.0,0.348,2.592,2.244,5.0,1
96,386,21,6.0,0.0,0.028,0.028,6.0,1
97,387,21,5.0,0.032,0.228,0.196,9.0,1
98,388,21,4.0,0.232,0.512,0.28,2.0,1
99,389,21,5.0,0.516,1.088,0.5720000000000001,9.0,1
100,391,21,2.0,1.096,1.104,0.008,8.0,1
101,392,21,10.0,1.108,1.432,0.3239999999999998,10.0,1
102,397,22,2.0,0.0,0.528,0.528,9.0,1
103,413,23,2.0,0.0,0.04,0.04,9.0,1
104,414,23,3.0,0.044,0.324,0.28,6.0,1
105,416,23,2.0,0.332,0.34,0.008,9.0,1
106,417,23,1.0,0.344,0.54,0.196,1.0,1
107,418,23,2.0,0.544,0.548,0.004,9.0,1
108,419,23,3.0,0.552,0.556,0.004,6.0,1
109,420,23,10.0,0.56,0.5640000000000001,0.004,10.0,1
110,421,23,3.0,0.724,0.728,0.004,6.0,1
111,422,23,2.0,0.732,0.772,0.04,9.0,1
112,424,23,2.0,0.78,0.784,0.004,9.0,1
113,447,24,4.0,0.0,0.424,0.424,2.0,1
114,450,24,2.0,0.436,0.456,0.02,7.0,1
115,451,24,10.0,0.46,1.292,0.8320000000000001,10.0,1
116,470,25,6.0,0.0,0.032,0.032,6.0,1
117,472,25,6.0,0.04,0.048,0.008,6.0,1
118,473,25,10.0,0.052,0.06,0.0079999999999999,10.0,1
119,474,25,2.0,0.16,0.172,0.012,7.0,1
120,475,25,1.0,0.176,0.836,0.6599999999999999,1.0,1
121,478,25,10.0,0.848,0.856,0.008,10.0,1
122,493,26,7.0,0.0,0.424,0.424,3.0,1
123,497,26,5.0,0.44,1.068,0.6280000000000001,7.0,1
124,515,27,3.0,0.0,0.128,0.128,6.0,1
125,517,27,2.0,0.136,0.624,0.488,7.0,1
126,545,28,4.0,0.0,0.108,0.108,2.0,1
127,547,28,5.0,0.116,0.156,0.0399999999999999,7.0,1
128,548,28,10.0,0.16,0.164,0.004,10.0,1
129,549,28,4.0,0.168,0.26,0.092,2.0,1
130,550,28,5.0,0.264,0.272,0.008,7.0,1
131,551,28,6.0,0.276,0.28,0.004,4.0,1
132,552,28,10.0,0.284,0.292,0.0079999999999999,10.0,1
133,553,28,3.0,0.472,0.484,0.0119999999999999,6.0,1
134,555,28,2.0,0.492,0.544,0.052,9.0,1
135,557,28,1.0,0.552,0.588,0.0359999999999999,3.0,1
136,558,28,2.0,0.592,0.66,0.068,9.0,1
137,559,28,10.0,0.664,0.668,0.004,10.0,1
138,560,28,5.0,0.672,1.24,0.568,7.0,1
139,580,29,1.0,0.0,0.008,0.008,2.0,1
140,582,29,2.0,0.016,0.56,0.544,9.0,1
141,584,29,5.0,0.5680000000000001,1.036,0.4679999999999999,7.0,1
142,592,30,8.0,0.0,0.444,0.444,9.0,1
143,608,31,3.0,0.0,0.14,0.14,6.0,1
144,610,31,2.0,0.148,0.556,0.408,8.0,1
145,611,31,3.0,0.56,0.5680000000000001,0.008,6.0,1
146,612,31,10.0,0.5720000000000001,0.58,0.0079999999999998,10.0,1
147,613,31,6.0,0.792,0.8,0.008,5.0,1
148,614,31,5.0,0.804,1.484,0.6799999999999999,9.0,1
149,628,32,9.0,0.0,0.316,0.316,6.0,1
150,629,32,8.0,0.32,0.332,0.012,8.0,1
151,630,32,7.0,0.336,0.516,0.18,1.0,1
152,632,32,5.0,0.524,0.72,0.1959999999999999,7.0,1
153,633,32,6.0,0.724,0.728,0.004,4.0,1
154,634,32,10.0,0.732,0.74,0.008,10.0,1
155,656,33,1.0,0.0,0.072,0.072,3.0,1
