,Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
0,0,1,6.0,0.0,0.044,0.044,6.0,1
1,1,1,10.0,0.048,0.052,0.004,10.0,1
2,2,1,10.0,0.176,0.22,0.044,10.0,1
3,3,1,6.0,0.224,0.268,0.044,6.0,1
4,4,1,5.0,0.272,0.292,0.0199999999999999,8.0,1
5,5,1,10.0,0.296,0.3,0.004,10.0,1
6,6,1,2.0,0.304,0.308,0.004,9.0,1
7,7,1,1.0,0.312,1.052,0.74,2.0,1
8,32,2,5.0,0.0,0.02,0.02,9.0,1
9,33,2,10.0,0.024,0.068,0.044,10.0,1
10,34,2,5.0,0.072,0.076,0.0039999999999999,9.0,1
11,35,2,4.0,0.08,0.388,0.308,2.0,1
12,36,2,10.0,0.392,0.396,0.004,10.0,1
13,37,2,1.0,0.4,0.612,0.2119999999999999,3.0,1
14,38,2,2.0,0.616,0.8160000000000001,0.2,8.0,1
15,40,2,3.0,0.8240000000000001,1.136,0.312,5.0,1
16,70,3,7.0,0.0,0.316,0.316,3.0,1
17,71,3,8.0,0.32,0.552,0.232,9.0,1
18,73,3,9.0,0.56,0.8320000000000001,0.272,4.0,1
19,74,3,8.0,0.836,0.852,0.016,9.0,1
20,75,3,7.0,0.856,1.124,0.2680000000000001,3.0,1
21,103,4,5.0,0.0,0.2,0.2,8.0,1
22,104,4,10.0,0.204,0.208,0.004,10.0,1
23,105,4,2.0,0.212,0.348,0.136,9.0,1
24,107,4,10.0,0.356,0.36,0.004,10.0,1
25,108,4,10.0,0.46,0.492,0.0319999999999999,10.0,1
26,109,4,6.0,0.496,0.52,0.024,6.0,1
27,110,4,5.0,0.524,0.7000000000000001,0.176,8.0,1
28,111,4,4.0,0.704,0.872,0.168,3.0,1
29,113,4,5.0,0.88,0.888,0.008,8.0,1
30,114,4,6.0,0.892,1.268,0.376,6.0,1
31,115,4,5.0,1.272,1.284,0.012,8.0,1
32,128,5,7.0,0.0,0.348,0.348,2.0,1
33,129,5,8.0,0.352,0.5680000000000001,0.216,9.0,1
34,131,5,5.0,0.5760000000000001,0.58,0.0039999999999998,8.0,1
35,132,5,10.0,0.584,0.588,0.004,10.0,1
36,133,5,2.0,0.592,1.32,0.7280000000000001,7.0,1
37,162,6,5.0,0.0,0.276,0.276,9.0,1
38,164,6,8.0,0.284,0.548,0.264,7.0,1
39,166,6,8.0,0.556,0.684,0.128,7.0,1
